H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
AngularJS Routing,,"What is Routing in AngularJS?,What do I Need?,Where Does it Go?,$routeProvider,Controllers,Template,The otherwise method","Example:,Example:,Example:,Example:,Example:,Example:,Example:,Example:","The , module helps your application to become a Single 
Page Application.,If you want to navigate to different pages in your application, but you also 
want the application to be a SPA (Single Page Application), 
with no page reloading, you can use the , module.,The , module , your application to different pages 
without reloading the entire application.,To make your applications ready for routing, you must include the AngularJS Route module:,Then you must add the , as a dependency in the 
application module:,Now your application has access to the route module, which provides the ,.,Use the , to configure different routes in your 
application:,Your application needs a container to put the content provided by the routing.,This container is the , directive.,There are three different ways to include the , directive 
in your application:,Applications can only have one , directive, and this will be the placeholder for all views 
provided by the route.,With the , you can define what page to display when a user 
clicks a link.,Define the , using the , method of your application. Work 
registered in the , method will be performed when the 
application is 
loading.,With the , you can also define a controller for 
each ""view"".,The ""london.htm"" and ""paris.htm"" are normal HTML files, which you can add AngularJS expressions as you would with any other HTML sections of your 
AngularJS application.,The files looks like this:,In the previous examples we have used the , property in the 
, method.,You can also use the , property, which allows you to write HTML 
directly in the property value, and not refer to a page.,In the previous examples we have used the , method of the ,.,You can also use the , method, which is the default route 
when none of the others get a match.",,"
    <body ng-app=""myApp"">,<p><a href=""#/!"">Main</a></p>,<a href=""#!red"">Red</a>,
    <a href=""#!green"">Green</a>,<a href=""#!blue"">Blue</a>,<div ng-view></div>,
    ,<script>,var app = angular.module(""myApp"", [""ngRoute""]);,
    app.config(function($routeProvider) {,  $routeProvider,  .when(""/"", {,    templateUrl : ""main.htm"",  }),
      .when(""/red"", {,    templateUrl : ""red.htm"",  }),
      .when(""/green"", {,    templateUrl : ""green.htm"",   
    }),  .when(""/blue"", {,    templateUrl : ""blue.htm"",   
    });,});,</script>,</body>,
    <script src=""https://ajax.googleapis.com/ajax/libs/angularjs/1.6.9/angular-route.js""></script> ,
    <div ng-view></div> ,
    <ng-view></ng-view> ,
    <div 
    class=""ng-view""></div> ,
    <h1>London</h1>,<h3>London is the capital city of England.</h3>,<p>It 
    is the most populous city in the United Kingdom, with a metropolitan area of 
    over 13 million inhabitants.</p>,<p>{{msg}}</p>,
    <h1>Paris</h1>,<h3>Paris is the capital city of France.</h3>,<p>The Paris area is one of the largest population centers in Europe, with more than 12 million inhabitants.</p>,<p>{{msg}}</p>",
AngularJS Events,,"AngularJS Events,Mouse Events,The ng-click Directive,Toggle, True/False,$event Object","Example,Example,Example,Example,Example","AngularJS has its own HTML events directives.,You can add AngularJS event listeners to your HTML elements by using one or 
more of these directives:,The event directives allows us to run AngularJS functions at certain user 
events.,An AngularJS event will not overwrite an HTML event, both events will be 
executed.,Mouse events occur when the cursor moves over an element, in this order:,Or when a mouse button is clicked on an element, in this order:,You can add mouse events on any HTML element.,The , 
directive defines AngularJS code that will be executed when the element is being 
clicked.,You can also refer to a function:,If you want to show a section of HTML code when a button is clicked, and hide when the button is clicked again, like a dropdown menu, make 
the button behave like a toggle switch:,The , variable starts out as the Boolean value ,.,The , function sets the , variable to the 
opposite of what it is, by using the , (not) operator.,You can pass the , object as an argument when calling the 
function.,The , object contains the browser's event object:",,"
<div ng-app=""myApp"" ng-controller=""myCtrl"">,<h1 ng-mousemove=""count 
= count + 1"">Mouse over me!</h1>,
,<h2>{{ count }}</h2>,</div>,<script>,var app = 
 angular.module('myApp', []);,app.controller('myCtrl', function($scope) {,  $scope.count = 0;,});,</script> ,
<div ng-app=""myApp"" ng-controller=""myCtrl"">,<button ng-click=""count 
= count + 1"">Click me!</button>,
,<p>{{ count }}</p>,</div>,<script>,var app = 
 angular.module('myApp', []);,app.controller('myCtrl', function($scope) {,  
 $scope.count = 0;,});,</script> ,
<div ng-app=""myApp"" ng-controller=""myCtrl"">,<button ng-click=""myFunction()"">Click me!</button>,
,<p>{{ count }}</p>,</div>,<script>,var app = 
 angular.module('myApp', []);,app.controller('myCtrl', function($scope) {,
    
 $scope.count = 0;,  $scope.myFunction = function() {,    
    $scope.count++;,  },});,</script> ,
    <div ng-app=""myApp"" ng-controller=""myCtrl"">,<button ng-click=""myFunc()"">Click 
    Me!</button>,<div ng-show=""showMe"">,  <h1>Menu:</h1>,
     
    <div>Pizza</div>,  <div>Pasta</div>,  <div>Pesce</div>,</div>,
    </div>,<script>,var app = angular.module('myApp', []);,
    app.controller('myCtrl', function($scope) {,  $scope.showMe = false;,  $scope.myFunc 
    = function() {,    $scope.showMe = !$scope.showMe;,  },});,
    </script> ,
    <div ng-app=""myApp"" ng-controller=""myCtrl"">,<h1 ng-mousemove=""myFunc($event)"">Mouse 
    Over Me!</h1>,<p>Coordinates: {{x + ', ' + y}}</p>,</div>,
    <script>,var app = angular.module('myApp', []);,app.controller('myCtrl', 
    function($scope) {,  $scope.myFunc = function(myE) {,    
    $scope.x = myE.clientX;,    $scope.y 
    = myE.clientY;,  },});,</script>
",
AngularJS HTML DOM,,"The ng-disabled Directive,The ng-show Directive,The ng-hide Directive","AngularJS Example,AngularJS Example,AngularJS Example,AngularJS Example","AngularJS has directives for binding application data to the 
attributes of HTML DOM elements.,The , directive binds AngularJS application data to the 
disabled attribute of HTML elements.,Application explained:,The , directive binds the application data , to the 
HTML button's , attribute.,The , 
directive binds the value of the HTML checkbox element to the value of ,. ,If the value of , evaluates to ,, the button will 
be disabled:  ,If the value of , evaluates to ,, the button will 
not be disabled:  ,The , directive shows or hides an HTML 
element.,The ng-show directive shows (or hides) an HTML element based on the , of ng-show. ,You can use any expression that evaluates to true or false:,The , directive hides or shows an HTML 
element.",,"
<div ng-app="""" ng-init=""mySwitch=true"">,
<p>,<button ng-disabled=""mySwitch"">Click Me!</button>,
</p>,<p>,
<input type=""checkbox"" ng-model=""mySwitch"">Button,</p>,
    ,<p>,{{ mySwitch }},</p>,
,</div>
,
<p>,<button disabled>Click Me!</button>,
</p>
,
<p>,<button>Click Me!</button>,
</p>
,
<div ng-app="""">,<p ng-show=""true"">I am visible.</p>,
,<p ng-show=""false"">I am not visible.</p>,
</div>
,
<div ng-app="""" ng-init=""hour=13"">,<p ng-show=""hour > 12"">I am visible.</p>,
,</div>
,
<div ng-app="""">,<p ng-hide=""true"">I am 
    not visible.</p>,
,<p ng-hide=""false"">I am visible.</p>,
</div>
",
AngularJS SQL,,"Fetching Data From a PHP Server Running MySQL,Fetching Data From an ASP.NET Server Running SQL,Server Code Examples,Cross-Site HTTP Requests,1. Server Code PHP and MySQL,2. Server Code PHP and MS Access,3. Server Code ASP.NET, VB and MS Access,4. Server Code ASP.NET, Razor C# and SQL Lite","AngularJS Example,AngularJS Example","
AngularJS is perfect for displaying data from a Database. Just make sure the 
data is in JSON format.,The following section is a listing of the server code used to fetch SQL data.,A request for data from a different server (other than the requesting page), are 
called , HTTP requests.,Cross-site requests are common on the web. Many pages load CSS, images, 
and scripts from different servers.,In modern browsers, cross-site HTTP requests , 
are restricted to , for security reasons.,The following line, in our PHP examples, has been added to allow cross-site access.",,"
<div ng-app=""myApp"" ng-controller=""customersCtrl"">,
,
<table>,
  <tr ng-repeat=""x in names"">,
    <td>{{ x.Name }}</td>,
    <td>{{ x.Country }}</td>,
  </tr>,
</table>,
,
</div>,
,
<script>,
var app = angular.module('myApp', []);,
app.controller('customersCtrl', function($scope, $http) {,
    $http.get(""customers_mysql.php""),
    .then(function (response) {$scope.names = response.data.records;});,
});,
</script>
,
<div ng-app=""myApp"" ng-controller=""customersCtrl"">,
,
<table>,
  <tr ng-repeat=""x in names"">,
    <td>{{ x.Name }}</td>,
    <td>{{ x.Country }}</td>,
  </tr>,
</table>,
,
</div>,
,
<script>,
var app = angular.module('myApp', []);,
app.controller('customersCtrl', function($scope, $http) {,
    $http.get(""customers_sql.aspx""),
    .then(function (response) {$scope.names = response.data.records;});,
});,
</script>
,
<?php,
header(""Access-Control-Allow-Origin: *"");,
header(""Content-Type: application/json; charset=UTF-8"");,
,
$conn = new mysqli(""myServer"", ""myUser"", ""myPassword"", ""Northwind"");,
,
$result = $conn->query(""SELECT CompanyName, City, Country FROM Customers"");,
,
$outp = """";,
while($rs = $result->fetch_array(MYSQLI_ASSOC)) {,
    if ($outp != """") {$outp .= "","";},
    $outp .= '{""Name"":""'  . $rs[""CompanyName""] . '"",';,
    $outp .= '""City"":""'   . $rs[""City""]        . '"",';,
    $outp .= '""Country"":""'. $rs[""Country""]     . '""}';,
},
$outp ='{""records"":['.$outp.']}';,
$conn->close();,
,
echo($outp);,
?>
,
<?php,
header(""Access-Control-Allow-Origin: *"");,
header(""Content-Type: application/json; charset=ISO-8859-1"");,
,
$conn = new COM(""ADODB.Connection"");,
$conn->open(""PROVIDER=Microsoft.Jet.OLEDB.4.0;Data Source=Northwind.mdb"");,
,
$rs = $conn->execute(""SELECT CompanyName, City, Country FROM Customers"");,
,
$outp = """";,
while (!$rs->EOF) {,
    if ($outp != """") {$outp .= "","";},
    $outp .= '{""Name"":""'  . $rs[""CompanyName""] . '"",';,
    $outp .= '""City"":""'   . $rs[""City""]        . '"",';,
    $outp .= '""Country"":""'. $rs[""Country""]     . '""}';,
    $rs->MoveNext();,
},
$outp ='{""records"":['.$outp.']}';,
,
$conn->close();,
,
echo ($outp);,
?>
",
AngularJS Select Boxes,,"Creating a Select Box Using ng-options,ng-options vs ng-repeat,What Do I Use?,The Data Source as an Object","Example,Example,Example,Example,Example,Example,Example,Example","
AngularJS lets you create dropdown lists based on items in an array, or an 
object.,If you want to create a dropdown list, based on an object or an array in AngularJS, you should use the , directive:,You can also use the , directive to make the same dropdown list:,Because the , directive repeats a block of HTML code for 
each item in an array, it can be used to create options in a dropdown list, but 
the , directive was made especially for filling a dropdown 
list with options.,You can use both the , directive and 
the , directive:,Assume you have an array of objects:,When using the value as an object, use , insead of ,:,When the selected value is an object, it can hold more information, and your application can be more flexible.,We will use the , directive in this tutorial.,In the previous examples the data source was an array, but we can also use an 
object.,Assume you have an object with key-value pairs:,The expression in the , attribute is a bit different 
for objects:,The selected value will always be the , in a key-, 
pair.,The , in a key-, 
pair can also be an object:,The options in the dropdown list does not have to be the , in a 
,-value pair, it can also be the value, or a property of the value 
object:",,,
AngularJS AJAX - $http,,"AngularJS $http,Methods,Properties,JSON","Example,Example,Example,Example,Example"," is an AngularJS service for reading data 
from remote servers.,The AngularJS , service makes a request to the server, and 
returns a response.,The example above uses the , method of the , 
service.,The .get method is a shortcut method of the $http service. There are several 
shortcut methods:,The methods above are all shortcuts of calling the $http service:,The example above executes the $http service with an object as an argument. 
The object is 
specifying the HTTP method, the url, what to do on success, and what to do on 
failure.,The response from the server is an object with these properties:,To handle errors, add one more functions to the , method:,Application explained:,The application defines the , controller, with a
, and
, object., is an , for requesting 
external data., reads , from 
,.,On success, the controller creates a property, ,, 
in the scope, with JSON 
data from the server."," the object used to generate the request., a string, or an object, carrying the response from 
    the server., a function to use to get header information., a number defining the HTTP status., a string defining the HTTP status.",,
AngularJS Tables,,"Displaying Data in a Table,Displaying with CSS Style,Display with orderBy Filter,Display with uppercase Filter,Display the Table Index ($index),Using $even and $odd","AngularJS Example,CSS Style,AngularJS Example,AngularJS Example,AngularJS Example,AngularJS Example","
The ng-repeat directive is perfect for displaying tables.
,Displaying tables with angular is very simple:,To make it nice, add some CSS to the page:,To sort the table, add an , filter:  ,To display uppercase, add an , filter:  ,To display the table index, add a <td> with ,:  ",,"
<div ng-app=""myApp"" ng-controller=""customersCtrl""> ,<table>,
  <tr ng-repeat=""x in names"">,    <td>{{ x.Name }}</td>,    
<td>{{ x.Country }}</td>,  </tr>,</table>,</div>,
 <script>,var app = angular.module('myApp', []);,app.controller('customersCtrl', 
 function($scope, $http) {,  $http.get(""customers.php""),
   .then(function (response) {$scope.names = response.data.records;});,});,</script>,
<table>,  <tr ng-repeat=""x in names | orderBy : 'Country'"">,    
<td>{{ x.Name }}</td>,    <td>{{ x.Country }}</td>,  
</tr>,</table>
,
<table>,  <tr ng-repeat=""x in names"">,    
<td>{{ x.Name }}</td>,    <td>{{ x.Country 
| uppercase }}</td>,  
</tr>,</table>
,
<table>,  <tr ng-repeat=""x in names"">,    
 <td>{{ $index + 1 }}</td>,    <td>{{ x.Name }}</td>,    <td>{{ x.Country }}</td>,  
</tr>,</table>
,
 <table>,  <tr ng-repeat=""x in names"">,    <td ng-if=""$odd"" 
 style=""background-color:#f1f1f1"">{{ x.Name }}</td>,    <td ng-if=""$even"">{{ 
 x.Name }}</td>,    <td ng-if=""$odd"" style=""background-color:#f1f1f1"">{{ 
 x.Country }}</td>,    <td ng-if=""$even"">{{ x.Country }}</td>,  </tr>,
 </table>
",
AngularJS Services,,"What is a Service?,Why use Services?,The $http Service,The $timeout Service,The $interval Service,Create Your Own Service,Use a Custom Service Inside a Filter","Example,Example,Example,Example,Example","In AngularJS you can make your own service, or use one of the 
many built-in services.,In AngularJS, a service is a function, or object, that is available for, 
and limited to, your AngularJS application.,AngularJS has about 30 built-in services. One of them is the , 
service.,The , service has methods which return information 
about the location of the current web page:,Note that the , service is passed in to the controller 
as an argument. In order to use the service in the controller, it must be 
defined as a dependency.,For many services, like the , service, it seems like you 
could use objects that are already in the DOM, like the , 
object, and you could, but it would have some limitations, at least for your 
AngularJS application.,AngularJS constantly supervises your application, and for it to handle changes 
and events properly, AngularJS prefers that you use the , 
service instead of the , object.,The , service is one of the most common used services in AngularJS 
applications. The service makes a request to the server, and lets your 
application handle the response.,This example demonstrates a very simple use of the , service. Learn more 
about the , service in the ,.,The , service is AngularJS' version of the , function.,The , service is AngularJS' version of the , function.,To create your own service, connect your service to the module:,To use your custom made service, add it as a dependency when defining the controller:
,Once you have created a service, and connected it to your application, you can use the service in any controller, directive, filter, or even inside other services.,To use the service inside a filter, add it as a dependency when defining the 
filter:,You can use the filter when displaying values from an object, or an array: ",,"
    <ul>,  <li ng-repeat=""x in counts"">{{x | myFormat}}</li>,</ul>",
AngularJS Filters,,"AngularJS Filters,Adding Filters to Expressions,Adding Filters to Directives,The currency Filter,The filter Filter,Filter an Array Based on User Input,Custom Filters","Example,Example,Example,Example,Example,Example,Example,Example","Filters can be added in AngularJS to format data.,AngularJS provides filters to transform data:,Filters can be added to expressions by using the pipe character ,, 
followed by a filter.,The , filter format strings to upper case:,The , filter format strings to lower case:,Filters are added to directives, like ,, by using the pipe character 
,, followed by a filter:,The , filter formats a number as currency:,Read more about the currency filter in our ,The , filter selects a subset of an array.,The , filter can only be used on arrays, and it returns an 
array containing only the matching items.,Read more about the filter filter in our ,By setting the , directive 
on an input field, we can use the value of the input field as an expression in a 
filter. ,Type a letter in the input field, and the list will shrink/grow depending on the match:,By adding the , directive on the table headers, we can run a function that changes the sorting order of the array:,You can make your own filters by registering a new filter factory function with 
your module:,The , filter will format every other character to uppercase."," Format a number to a currency format., Format a date to a specified format., Select a subset of items from an array., Format an object to a JSON string., Limits an array/string, into a specified number of elements/characters., Format a string to lower case., Format a number to a string., Orders an array by an expression., Format a string to upper case.,
    {{ x }}
  ","
<div ng-app=""myApp"" ng-controller=""personCtrl"">,
<p>The name is {{ lastName | uppercase }}</p>,
</div>
,
<div ng-app=""myApp"" ng-controller=""personCtrl"">,
<p>The name is {{ lastName | lowercase }}</p>,</div>
,
<div ng-app=""myApp"" ng-controller=""namesCtrl"">,
    <ul>,
      <li ng-repeat=""x in names | orderBy:'country'"">,
        {{ x.name + ', ' + x.country }},  </li>,</ul>,
    ,</div>
,
<div ng-app=""myApp"" ng-controller=""costCtrl"">,
<h1>Price: {{ price | currency }}</h1>,
</div>
,
<div ng-app=""myApp"" ng-controller=""namesCtrl"">,
    <ul>,  <li ng-repeat=""x in names | 
filter : 'i'"">,    {{ x }},  </li>,</ul>,
    ,</div>
,
<div ng-app=""myApp"" ng-controller=""namesCtrl"">,
    <p><input type=""text"" ng-model=""test""></p>,
    <ul>,  <li ng-repeat=""x in names | filter : test"">,
        {{ x }},  </li>,</ul>,
    ,</div>
,
<div ng-app=""myApp"" ng-controller=""namesCtrl"">,
    <table border=""1"" width=""100%"">,  <tr>,    <th ng-click=""orderByMe('name')"">Name</th>,    
    <th ng-click=""orderByMe('country')"">Country</th>,  </tr>,  <tr 
    ng-repeat=""x in names | orderBy:myOrderBy"">,    <td>{{x.name}}</td>,    
    <td>{{x.country}}</td>,  </tr>,</table>,</div>,
    <script>,angular.module('myApp', []).controller('namesCtrl', 
    function($scope) {,  $scope.names = [,    {name:'Jani',country:'Norway'},,    
    {name:'Carl',country:'Sweden'},,    {name:'Margareth',country:'England'},,    
    {name:'Hege',country:'Norway'},,    {name:'Joe',country:'Denmark'},,    
    {name:'Gustav',country:'Sweden'},,    {name:'Birgit',country:'Denmark'},,    
    {name:'Mary',country:'England'},,    {name:'Kai',country:'Norway'},  
    ];,  $scope.orderByMe = function(x) {,    $scope.myOrderBy 
    = x;,  },});,</script>",
AngularJS Scope,,"How to Use the Scope?,Understanding the Scope,Know Your Scope,Root Scope","Example,Example,Example,Example","The scope is the binding part between the HTML (view) and the JavaScript (controller).,The scope is an object with the available properties and 
methods.,The scope is available for both the view and the controller.,When you make a controller in AngularJS, you pass the , object as an 
argument:,When adding properties to the , 
object in the controller, the view (HTML) gets access to these properties.,In the view, you do not use the prefix ,, you just 
refer to a property name, like ,.,If we consider an AngularJS application to consist of:,Then the scope is the Model.,The scope is a JavaScript object with properties and methods, which are 
available for both the view and the controller.,It is important to know which scope you are dealing with, at any time.,In the two examples above there is only one scope, so knowing your scope is 
not an issue, but for larger applications there can be sections in the HTML DOM 
which can only access certain scopes.,Each , element has access to the current repetition object, 
in this case a string, which is referred to by using ,. ,All applications have a , which is the scope created on 
the HTML element that contains the , directive.,The rootScope is available in the entire application.,If a variable has the same name in both the current scope and in the 
rootScope, the application uses the one in the current scope. ","View, which is the HTML.,Model, which is the data available for the current view.,Controller, which is the JavaScript function that 
    makes/changes/removes/controls the data.
    ",,
AngularJS Controllers,,"AngularJS Controllers,Controller Methods,Controllers In External Files,Another Example","AngularJS Example,AngularJS Example,AngularJS Example,AngularJS Example","AngularJS controllers , of AngularJS 
applications.,AngularJS controllers are regular ,.,AngularJS applications are controlled by controllers. ,The , 
directive defines the application controller. ,A controller is a ,, created by a standard JavaScript ,.,Application explained:,The AngularJS application is defined by  ,. The application 
runs inside the <div>.,The , attribute is an AngularJS directive. 
It defines a 
controller.,The , function is a JavaScript function.,AngularJS will invoke the controller with a , object.,In AngularJS, $scope is the application object (the owner of application 
variables and functions).,The controller creates two properties (variables) in the scope 
(, and
,).,The , directives bind the input fields to  
the controller properties (firstName and lastName).,The example above demonstrated a controller object with two properties: lastName and firstName.,A controller can also have methods (variables as functions):,In larger applications, it is common to store controllers in 
external files.,Just copy the code between the <script> tags into an external file named 
,:,For the next example we will create a new controller file:,Save the file as ,:,And then use the controller file in an application:",,"
    <div ng-app=""myApp"" ng-controller=""myCtrl"">,
    ,First Name: <input type=""text"" ng-model=""firstName""><br>,
    Last Name: <input type=""text"" ng-model=""lastName""><br>,<br>,
    Full Name: {{firstName + "" "" + lastName}},
    ,</div>,<script>,var app = angular.module('myApp', 
    []);,app.controller('myCtrl', function($scope) {,  $scope.firstName 
    = ""John"";,  $scope.lastName = ""Doe"";,});,</script>
,
<div ng-app=""myApp"" ng-controller=""personCtrl"">,
First Name: <input type=""text"" ng-model=""firstName""><br>,
Last Name: <input type=""text"" ng-model=""lastName""><br>,
<br>,
Full Name: {{fullName()}},
</div>,
<script>,var app = angular.module('myApp', []);,app.controller('personCtrl', 
 function($scope) {,
    $scope.firstName = ""John"";,  $scope.lastName 
 = ""Doe"";,  $scope.fullName = function() {,    
 return $scope.firstName + "" "" + $scope.lastName;,  };,});,
</script>
,
    <div ng-app=""myApp"" ng-controller=""personCtrl"">,
    ,First Name: <input type=""text"" ng-model=""firstName""><br>,
    Last Name: <input type=""text"" ng-model=""lastName""><br>,<br>,
    Full Name: {{fullName()}},
    ,</div>,<script src=""personController.js""></script>
,
 angular.module('myApp', []).controller('namesCtrl',  
 function($scope) {,
  $scope.names = [,
    {name:'Jani',country:'Norway'},,
    {name:'Hege',country:'Sweden'},,
    {name:'Kai',country:'Denmark'},
    ];,
});
,
<div ng-app=""myApp"" ng-controller=""namesCtrl"">,
<ul>,
 
<li ng-repeat=""x in names"">,
        {{ x.name + ', ' + x.country }},  </li>,
</ul>,
</div>,
<script src=""namesController.js""></script>
",
AngularJS Data Binding,,"Data Model,HTML View,The , Directive,Two-way Binding,AngularJS Controller","Example,Example,Example,Example,Example,Example","Data binding in AngularJS is the synchronization between the model and the 
view.,AngularJS applications usually have a data model. The data model is a 
collection of data available for the application.,The HTML container where the AngularJS application is displayed, is called the view.,The view has access to the model, and there are several ways of displaying 
model data in the view.,You can use the , directive, which will bind the innerHTML 
of the element to the specified model property:,You can also use double braces , to display content 
from the model:,Or you can use the , directive on HTML controls to bind 
the model to the view.,Use the , directive to bind data from the model to the view on HTML 
controls (input, select, textarea),The , directive provides a two-way binding between the 
model and the view.,Data binding in AngularJS is the synchronization between the model and the 
view.,When data in the , changes, the , reflects the 
change, and when data in the , changes, the , is 
updated as well. This happens immediately and automatically, which makes sure 
that the model and the view is updated at all times.,Applications in AngularJS are controlled by controllers. Read about 
controllers in the , 
chapter.,Because of the immediate synchronization of the model and the view, the 
controller can be completely separated from the view, and simply concentrate on 
the model data. Thanks to the data binding in AngularJS, the view will reflect 
any changes made in the controller.",,"
    <p ng-bind=""firstname""></p>,
    <p>First name: {{firstname}}</p>,
    <input ng-model=""firstname"">",
AngularJS Directives,,"AngularJS Directives,Data Binding,Repeating HTML Elements,The ng-app Directive,The ng-init Directive,The ng-model Directive,Create New Directives,Restrictions","Example,Example,Example,Example,Example,Example","AngularJS lets you extend HTML with new attributes called ,.,AngularJS has a set of built-in directives which offers functionality 
to your applications.,AngularJS also lets you define your own directives.,AngularJS directives are extended HTML attributes with the prefix ,.,The , directive initializes an AngularJS application.,The , directive initializes 
application data.,The , directive binds the value of HTML controls 
(input, select, textarea) to application data.,Read about all AngularJS directives in our ,.,The , directive also tells AngularJS that the <div> element 
is the ""owner"" of the AngularJS application.,The , expression, in the example above, is an AngularJS data binding expression.,Data binding in AngularJS binds AngularJS expressions 
with AngularJS data., is bound with ,.,In the next example two text fields are bound together with two ng-model 
directives:,The , directive repeats an HTML element:,The , directive actually , 
once for each item in a collection. ,The , directive used on an array of objects:,The , directive defines the , of an 
AngularJS application. ,The , directive will , (automatically 
initialize) the application when a web page is loaded.,The , directive defines , for an 
AngularJS application.,Normally, you will not use ng-init. You will use a controller or module 
instead.,You will learn more about controllers and modules later.,The , directive binds the value of HTML controls 
(input, select, textarea) to application data.,The , directive can also:,Read more about the , directive in the next chapter.,In addition to all the built-in AngularJS directives, you can create your own 
directives.,New directives are created by using the , function.,To invoke the new directive, make an HTML element with the same tag name as 
the new directive.,When naming a directive, you must use a camel case name, ,, but when invoking it, you must use , separated name, ,:,You can invoke a directive by using:,The examples below will all produce the same result:,You can restrict your directives to only be invoked by some of the methods.,The legal restrict values are:,By default the value is ,, meaning that both Element names and attribute names can invoke the directive.","Provide type validation for application data (number, email, required).,Provide status for application data (invalid, dirty, touched, error).,Provide CSS classes for HTML elements.,Bind HTML elements to HTML forms.,Element name,Attribute,Class,Comment, for Element name, for Attribute, for Class, for Comment","
<div ng-app="""" ng-init=""firstName='John'"">,
    <p>Name: <input type=""text"" ng-model=""firstName""></p>,
    <p>You wrote: {{ firstName }}</p>,
</div>
,
<div ng-app="""" ng-init=""quantity=1;price=5"">,
Quantity: <input type=""number""    ng-model=""quantity"">,
Costs:    <input type=""number"" ng-model=""price"">,
Total in dollar: {{ quantity * price }},</div>,
<div ng-app="""" ng-init=""names=['Jani','Hege','Kai']"">,
  <ul>,
    <li ng-repeat=""x in names"">,      {{ x }},
    </li>,
  </ul>,
</div>,
,
<div ng-app="""" ng-init=""names=[,
    {name:'Jani',country:'Norway'},,
    {name:'Hege',country:'Sweden'},,
    {name:'Kai',country:'Denmark'}]"">,
    ,<ul>,
      <li ng-repeat=""x    in names"">,
        {{ x.name + ', ' + x.country }},  </li>,
    </ul>,
    ,</div>
",
AngularJS ng-model Directive,,"The ng-model Directive,Two-Way Binding,Validate User Input,Application Status,CSS Classes","Example,Example,Example,Example,Example","The ng-model directive binds the value of HTML controls (input, 
select, textarea) to application data.,With the , directive you can bind the value of an input field 
to a variable created in AngularJS.,The binding goes both ways. If the user changes the value inside the input 
field, the AngularJS property will also change its value:,The , directive can provide type validation for application data (number, 
e-mail, required):,In the example above, the span will be displayed only if the expression in 
the , attribute returns ,.,The , directive can provide status for application data (valid, 
dirty, touched, error):,The , directive provides CSS classes for HTML elements, depending 
on their status:,The , directive adds/removes the following classes, according to the 
status of the form field:","ng-empty,ng-not-empty,ng-touched,ng-untouched,ng-valid,ng-invalid,ng-dirty,ng-pending,ng-pristine","
    <div ng-app=""myApp"" ng-controller=""myCtrl"">,  Name: 
    <input ng-model=""name"">,</div>,<script>,var app = angular.module('myApp', []);,
    app.controller('myCtrl', function($scope) {,  $scope.name 
    = ""John Doe"";,});,</script>,
    <div ng-app=""myApp"" ng-controller=""myCtrl"">,  Name: 
    <input ng-model=""name"">,  <h1>You entered: {{name}}</h1>,
    </div>,
    <form ng-app="""" name=""myForm"">,  Email:,
      
    <input type=""email"" name=""myAddress"" ng-model=""text"">,  <span ng-show=""myForm.myAddress.$error.email"">Not a valid e-mail 
    address</span>,</form>,
    <form ng-app="""" name=""myForm"" ng-init=""myText = 'post@myweb.com'"">,  Email:,  <input type=""email"" name=""myAddress"" ng-model=""myText"" 
    required>,  <h1>Status</h1>,  {{myForm.myAddress.$valid}},  {{myForm.myAddress.$dirty}},  {{myForm.myAddress.$touched}},</form>",
