H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
How TO - Right Aligned Menu Buttons,,"Right Aligned Menu Links,Create A Top Navigation Bar","Example,Example","Learn how to create a navigation bar with left-aligned and right-aligned links., To create mobile-friendly, responsive navigation bars, read our , tutorial., Go to our , to learn more about navigation bars.",,"
<div class=""topnav"">,  <a class=""active"" href=""#home"">Home</a>,  
<a href=""#news"">News</a>,  <a href=""#contact"">Contact</a>,
    <div class=""topnav-right"">,    <a href=""#search"">Search</a>,    
  <a href=""#about"">About</a>,  </div>,</div>",
How TO - Full screen Overlay Navigation,,Create a Full screen Overlay Navigation,"Example,Example,Slide in from the side,Slide down from the top,Open the menu without animation","Learn how to create a full screen overlay navigation menu.,Click on the buttons below to see how it works:,The example below slides in the overlay navigation menu from left to 
right (0 to 100% width), when it is triggered:,The example below slides in the overlay navigation menu downwards from the 
top (0 to 100% 
height)., In this example, note that the CSS is slightly different from the one 
above (default height is now 0, width is 100% and overflow-y is hidden (disable vertical 
scroll, except for small screens)):,This example opens the navigation menu without animation:, Go to our , to learn more about navigation bars.",,"
<!-- The overlay -->,<div id=""myNav"" class=""overlay"">,
,  <!-- Button to close the overlay navigation -->,  <a href=""javascript:void(0)"" 
class=""closebtn"" onclick=""closeNav()"">&times;</a>,
,  <!-- Overlay content -->,  <div 
class=""overlay-content"">,    <a href=""#"">About</a>,    
<a href=""#"">Services</a>,    <a href=""#"">Clients</a>,    
<a href=""#"">Contact</a>,  </div>,</div>,
,<!-- Use any element to open/show the overlay navigation menu -->,
<span onclick=""openNav()"">open</span>",
How TO - JavaScript Exponentiation (**),,"Exponentiation Operator,Exponentiation Assignment","Example,Example,Example","Learn how to use JavaScript Exponentiation (**).,The exponentiation operator (,) raises the 
first operand to the power of the second operand:, produces the same result as ,:,The exponentiation assignment operator (,) raises the value of a variable to the power of the right operand.",,,
How TO - Bottom Border Nav Links,,"Bottom Border Nav Links,Create A Navigation Menu","Example,Example","Learn how to create bottom bordered (underline) navigation links with CSS., To create mobile-friendly, responsive navigation bars, read our , tutorial., Go to our , to learn more about navigation bars.",,"
<div class=""topnav"">,  <a href=""#home"" 
  class=""active"">Home</a>,  
<a href=""#news"">News</a>,  <a href=""#contact"">Contact</a>,</div>",
How TO - Equal Width Navbar Links,,"Equal Width Menu,Create a Responsive Navigation Bar,Equal Width Navigation Links with Icons","Example,Example,Example","Learn how to create a navigation bar with equal-width navigation links., Go to our , to learn more about navigation bars.",,"
  <!-- The navigation menu -->,<div class=""navbar"">,  <a class=""active"" href=""#"">Home</a> ,  <a href=""#"">Search</a> ,  <a href=""#"">Contact</a> ,  <a href=""#"">Login</a>,
  </div>",
How TO - Off-Canvas Menu,,Create an Off-Canvas Menu,"Example,Example,Off-Canvas Menu,Off-Canvas Menu w/ opacity","Learn how to create an off-canvas menu.,The example below also slides in the side navigation, and pushes the page 
content to the right, only this time, we add a black background color with a 40% 
opacity to the body element, to ""highlight"" the side navigation:, Go to our , to learn more about navigation bars.",,"
<div id=""mySidenav"" class=""sidenav"">,  <a href=""javascript:void(0)"" 
class=""closebtn"" onclick=""closeNav()"">&times;</a>,  <a href=""#"">About</a>,  
<a href=""#"">Services</a>,  <a href=""#"">Clients</a>,  <a href=""#"">Contact</a>,
</div>,<!-- Use any element to open the sidenav -->,<span onclick=""openNav()"">open</span>,
,<!-- Add all page content inside this div if you want the side nav to 
push page content to the right (not used if you only want the sidenav to 
sit on top of the page -->,<div id=""main"">,  ...,</div>",
How TO - Fixed Menu,,"How To Create a Fixed Top Menu,How To Create a Fixed Bottom Menu","Example,Example,Example","Learn how to create a ""fixed"" menu with CSS.,To create a fixed top menu, use , and ,. Note that the fixed menu will overlay your other content. To fix this, add a , (to the content) that is equal or larger than the height of your menu.,To create a fixed bottom menu, use , and ,:, Go to our , to learn more about navigation bars.",,"
<div class=""navbar"">,  <a href=""#home"">Home</a>,  <a href=""#news"">News</a>,  
<a href=""#contact"">Contact</a>,</div>,<div class=""main"">,  
<p>Some text some text some text some text..</p>,</div>",
How TO - Become a Front-End Developer,,"Why become a Front-End Developer,What does a Front-End Developer do,Where do I start,Relevant skills",,"It is fun and creative.,It is flexible - you can work from anywhere!,Many companies are looking for Front-End Developers.,The main responsibility of a Front-End Developer is the ,.,Simply put, create things that the user sees., If you don't know what a Front-End Developer is, you can learn more about it in the , tutorial.,HTML, CSS, and JavaScript are the basic languages you need to know to create a website.,To become a Front-End Developer, start with the subjects below, in the following order:,You have to code to learn how to code. Practice a lot!,Learn and practice JavaScript and CSS frameworks and libraries such as:
  ,Knowing the frameworks and libraries will make you more attractive in the job market.,A Front-End Developer can have a big tool-box of skills.,Here are some:","
    ,
    ,
    ,
    ,
    ,Programming languages such as Python, PHP, and SQL,Problem-solving,Graphical design,Typography,Communication and collaboration,SEO",,
How TO - Speed Converter,,"Create a Speed Converter,Convert from MPH to other Measurements,Convert from KPH to other Measurements,Convert from Knots to other Measurements,Convert from Mach to other Measurements","Example - MPH to KPH,Example - MPH to KPH","Learn how to create a speed converter with HTML and JavaScript.,Create an input element that can convert a value from one speed measurement to another.,The table below shows how to convert from MPH to other speed 
measurements:,The table below shows how to convert from KPH to other speed 
measurements:,The table below shows how to convert from Knots to other speed 
measurements:,The table below shows how to convert from Mach to other speed 
measurements:",,"
 <p>,  <label>MPH</label>,  <input id=""inputMPH"" type=""number"" placeholder=""MPH"",  oninput=""speedConverter(this.value)"",  onchange=""speedConverter(this.value)"">,
 </p>,
 <p>KPH: <span id=""outputKPH""></span></p>",
How TO - Length Converter,,"Create a Length Converter,Convert from Feet to other Measurements,Convert from Meters to other Measurements,Convert from Inches to other Measurements,Convert from cm to other Measurements,Convert from Yards to other Measurements,Convert from Kilometers to other Measurements,Convert from Miles to other Measurements","Example - Feet to Meter,Example - Feet to Meter","Learn how to create a Length converter with HTML and JavaScript.,Create an input element that can convert a value from one Length measurement to another.,The table below shows how to convert from Feet to other Length 
measurements:,The table below shows how to convert from Meters to other Length 
measurements:,The table below shows how to convert from Inches to other Length 
measurements:,The table below shows how to convert from cm to other Length 
measurements:,The table below shows how to convert from Yards to other Length 
measurements:,The table below shows how to convert from Kilometers to other Length 
measurements:,The table below shows how to convert from Miles to other Length 
measurements:",,"
 <p>,  <label>Feet</label>,  <input id=""inputFeet"" type=""number"" placeholder=""Feet"",  oninput=""lengthConverter(this.value)"" onchange=""lengthConverter(this.value)"">,</p>,<p>cm: <span id=""outputMeters""></span></p>",
How TO - Temperature Converter,,"Create a Temperature Converter,Convert from Fahrenheit to other Measurements,Convert from Celsius to other Measurements,Convert from Kelvin to other Measurements","Example - Fahrenheit to Celcius,Example - Fahrenheit to Celcius","Learn how to create a temperature converter with HTML and JavaScript.,Create an input element that can convert a value from one temperature measurement to another.,The table below shows how to convert from Fahrenheit to other temperature 
measurements:,The table below shows how to convert from Celsius to other temperature 
measurements:,The table below shows how to convert from Kelvin to other temperature 
measurements:",,"
 <p>,  <label>Fahrenheit</label>,  <input id=""inputFahrenheit"" type=""number"" placeholder=""Fahrenheit"",  oninput=""temperatureConverter(this.value)"",  onchange=""temperatureConverter(this.value)"">,
 </p>,
 <p>Celsius: <span id=""outputCelsius""></span></p>",
How TO - Weight Converter,,"Create a Weight Converter,Convert from Pounds to other Measurements,Convert from Kilograms to other Measurements,Convert from Ounces to other Measurements,Convert from Grams to other Measurements,Convert from Stones to other Measurements","Example - Pounds to Kilogram,Example - Pounds to Kilogram","Learn how to create a weight converter with HTML and JavaScript.,Create an input element that can convert a value from one weight measurement to another.,The table below shows how to convert from Pounds to other weight 
measurements:,The table below shows how to convert from Kilograms to other weight 
measurements:,The table below shows how to convert from Ounces to other weight 
measurements:,The table below shows how to convert from Grams to other weight 
measurements:,The table below shows how to convert from Stones to other weight 
measurements:",,"
 <p>,  <label>Pounds</label>,  <input id=""inputPounds"" type=""number"" placeholder=""Pounds"",  oninput=""weightConverter(this.value)"" onchange=""weightConverter(this.value)"">,</p>,<p>Grams: <span id=""outputGrams""></span></p>",
How TO - Get a Developer Job,,"What does a developer do,What does it take to become a developer,Where do I start,How can I learn Back-End?,How to get your first job in , steps,Preparations: Set a goal,Step One: Master the languages,Step Two: Build an online resume,Step Three: Build a portfolio site,Step Four: Search and apply for relevant jobs (ongoing),Step Five: Look for freelance gigs,Step Six: Work on projects,Step Seven: Apply for internships,Step Eight: Upload your code to Github and contribute,Step Nine: Join a developer community,Step Ten: Grow your online presence",,"A developer is someone who make things happen on a computer.,This can be to create a website, web application, or to create a game.,It can be both a hobby, a job - or a jobby ;+],It is creative and fun to build something that works!,Set a goal of which type of developer you want to become. E.G. , or ,.,Decide which progamming languages to learn.,Get noticed by someone who can give you an opportunity.,Never give up.,HTML, CSS and JavaScript are the basic languages that you need to know to create a website.,To become a web developer, start with the subjects below, in the following order:,Learn and practice JavaScript and CSS frameworks and libraries such as:
  ,Knowing the frameworks and libraries will make you more attractive in the job market.,HTML, CSS, and JavaScript are used to create static websites.,To make the websites dynamic (databases, contact forms, user access, and so on) you need to use Back-End programming languages.,Here are some popular Back-End languages:,We recommend to begin your journey with Front-End.,There are many ways of getting your first job.,The order of the steps is a suggestion.,Commit to your goal.,Create a plan.,Dedicate time every day and week for learning and practice.,Being consistent is the the most important thing!,Read, practice and build with the languages that you have decided to learn.,Start with the frameworks and libraries once you feel confident with the main languages.,Always be building.,An online resume is a digital version of a resume.,It is an overview of your experience, skills, education, and achievements.,It can be used to apply for a job, freelancer gig, consultancy engagement, or apply to a school.,The value of having it online as a website is that people from all over the world can access it easily.,The portfolio is essential to get noticed.,Creating a portfolio is a good way of growing your online presence.,The portfolio is used to showcase your skills and projects.,It can help you to get a job, freelancer gig, or, internship.,Always be searching and applying for jobs.,Typical entry jobs are Intern or Junior Developer.,Remember that getting the first job is the hardest.,Landing the next one is easier.,Freelance gigs are good to build relevant work experience.,Create your profile with a gig platform.,Search and apply for relevant engagements.,Market your profile actively.,Add completed engagements to your Resume and Portfolio.,Working on your own projects improves your skills.,Share your completed projects with others.,Keep practicing. Consistency is the most important thing!,Internships are one of the best ways to enter the job market.,It can help you to get relevant experience such as:,Github is an open-source repository.,It is a community for programmers.,Having your code on github allows for collaboration with others.,Participating in an open-source project is a good way to get experience. Look for one!,Community is a place where you can connect with others.,Participating in a community can make the learning easier.,Sharing different perspectives is a good way to learn.,You can give back by contributing with what you have learned.,Connect with others and network, so that you can get noticed.,Maybe you can find a mentor in the community crowd?,Showcase your work on social medias.,Contribute by writing relevant content such as.","
    ,
    ,
    ,
    ,
    ,
    ,
    ,
    ,
    ,
    ,

    ,Working on solving real world problems,Working as a team (this is important). To not only work solo,Learning from others,Getting feedback on your code,Learning agile methods,Get a chance to prove yourself with a company,Your projects,Articles,Contributions to an open-source platform",,
How to Set Up Google Analytics,,"What is Google Analytics,Why enable Google Analytics,Who is Google Analytics for,How to set up Google Analytics step-by-step,Preparations,Set up Google Analytics: The Global Website Tag,Step 1: Create a Google Analytics account,Step 2: Enter the welcome page,Step 3: Account setup,Step 4: Property setup,Step 5: Add business information,Step 6: Terms of Service Agreement,Step 7: Email subscriptions,Step 8: Select platform,Step 9: Data stream setup",The code snippet,"Google Analytics is a web analytics solution.,It is developed and supported by Google.,The newest version is called Google Analytics 4.,It can be used to view data such as audience, page views, sessions and, demographics, and events.,Understand your web traffic to make better decisions.,Understand and improve the sales funnel.,Learn from experimenting (for example, a/b tests).,Google Analytics is useful for anyone who has a website.,It gives you information about who uses your site and how they interact with it.,In addition, interface is easy to understand.,You do not need an analytics background to use and navigate the service.,Google Analytics can be set up in two ways , or ,.,The easiest way is to use The Global Website Tag.,This tutorial will use the The Global Website Tag approach.,Decide which code editor to use and set up your environment.,Create your , file so that you are ready to enter the code.,Go to Analytics: ,The link in the paragraph above takes you to the Google Analytics landing page.,Click the ""Start for free"" button.,After creating an account or signing in, you are welcomed to the solution.,Press the ""Start measuring"" button to proceed.,You have two decisions to make here.,Analytics uses the information to tailor your experience.,Read and understand the terms of service.,Tick the GDPR box and click the ""I accept"" button if you agree.,Chose the platform where you are collecting data.,Then, click the relevant platform to continue.,Enter data stream details.",,"
<!-- Global site tag (gtag.js) - Google Analytics -->,
<script async src=""https://www.googletagmanager.com/gtag/js?id=G-DNJN1PF3CS""></script>,
<script>,
  window.dataLayer = window.dataLayer || [];,
  function gtag(){dataLayer.push(arguments);},
  gtag('js', new Date());,
,
  gtag('config', 'G-XXXXXXX');,
</script>
",
How TO - Google Font Pairings,,"Popular Google Web Font Pairings,Merriweather and Open Sans,Ubuntu and Lora,Abril Fatface and Poppins,Cinzel and Fauna One,Fjalla One and Libre Baskerville,Space Mono and Muli,Spectral and Rubik,Oswald and Noto Sans","Example,Example,Example,Example,Example,Example,Example,Example","Great font pairings are essential to great design.,Google Fonts are free to use, and have more than 1000 fonts to choose from.,Below are some popular Google Web Font Pairings.,For a list of all free Google Fonts, visit our ,.",,,
How TO - Google Fonts,, Google Fonts,Example,"Learn how to use Google Fonts on your web page.,Currently there are , fonts available at Google:",,,
How TO - Google Charts,,Google Pie Chart,"Example,Example,Example,Example","Learn how to add Google Charts to your web page.,Start with a simple basic web page.,Add a <div> element with the id ""piechart"":,Add a reference to the Chart API at google.com:,And add a JavaScript function:",,"
<!DOCTYPE html>,
<html>,<body>,
<h1>My Web Page</h1>,
<div id=""piechart""></div>,
</body>,<html>
,
  <script type=""text/javascript"" src=""https://www.gstatic.com/charts/loader.js""></script>,
  <script type=""text/javascript"">,// Load google charts,google.charts.load('current', 
  {'packages':['corechart']});,google.charts.setOnLoadCallback(drawChart);,
  ,// Draw the chart and set the chart values,function drawChart() {,  var data = 
  google.visualization.arrayToDataTable([,  ['Task', 'Hours per Day'],,  
  ['Work', 8],,  ['Friends', 2],,  ['Eat', 2],,  ['TV', 
  2],,  ['Gym', 2],,  ['Sleep', 8],]);,  // Optional; add 
  a title and set the width and height of the chart,  var options = {'title':'My 
  Average Day', 'width':550, 'height':400};,  // Display the chart 
  inside the <div> element with id=""piechart"",  var chart = new 
  google.visualization.PieChart(document.getElementById('piechart'));,  
  chart.draw(data, options);,},</script>",
How TO - Blog Layout,,How To Create a Blog Layout,"Example,Example","Learn how to create a responsive blog layout with CSS.,Learn how to create a responsive blog layout that varies between two and full-width columns depending on screen width., the browser window to see the responsive effect:, Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""header"">,  <h2>Blog Name</h2>,</div>,<div class=""row"">,  
  <div class=""leftcolumn"">,    <div class=""card"">,      
  <h2>TITLE HEADING</h2>,      <h5>Title 
  description, Dec 7, 2017</h5>,      <div class=""fakeimg"" 
  style=""height:200px;"">Image</div>,      <p>Some 
  text..</p>,    </div>,    <div 
  class=""card"">,      <h2>TITLE HEADING</h2>,      
  <h5>Title description, Sep 2, 2017</h5>,      <div 
  class=""fakeimg"" style=""height:200px;"">Image</div>,      
  <p>Some text..</p>,    </div>,  </div>,  
  <div class=""rightcolumn"">,    <div class=""card"">,      
  <h2>About Me</h2>,      <div class=""fakeimg"" 
  style=""height:100px;"">Image</div>,      <p>Some 
  text about me in culpa qui officia deserunt mollit anim..</p>,    
  </div>,    <div class=""card"">,      
  <h3>Popular Post</h3>,      <div class=""fakeimg"">Image</div><br>,      
  <div class=""fakeimg"">Image</div><br>,      <div 
  class=""fakeimg"">Image</div>,    </div>,    
  <div class=""card"">,      <h3>Follow Me</h3>,      
  <p>Some text..</p>,    </div>,  </div>,</div>,<div class=""footer"">,  <h2>Footer</h2>,
  </div>",
How TO - Responsive Zig Zag Layout,,How To Create a Zig Zag Layout,"Example,Example","Learn how to create a responsive zig zag (alternating) layout with CSS., Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""container"">,  <div class=""row"">,    <div 
  class=""column-66"">,      ...,    
  </div>,    <div class=""column-33"">,      
  ...,    </div>,  </div>,</div>,<div 
  class=""container"">,  <div class=""row"">,    <div 
  class=""column-33"">,      ...,    
  </div>,    <div class=""column-66"">,      
  ...,    </div>,  </div>,</div>",
How TO - Column Cards,,How To Create Column Cards,"Example,Example","Learn how to create responsive column cards with CSS., Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""row"">,  <div class=""column"">,    
  <div class=""card"">..</div>,  </div>,  <div 
  class=""column"">,    <div class=""card"">..</div>,  </div>,  <div 
  class=""column"">,    <div class=""card"">..</div>,  </div>,  <div 
  class=""column"">,    <div class=""card"">..</div>,  </div>,</div>",
How TO - Mixed Column Layout,,How To Create a Mixed Column Layout,"Example,Example","Learn how to create a mixed column layout grid with CSS.,Learn how to create a responsive column layout that varies between 4 columns, 2 columns and full-width columns depending on screen width., the browser window to see the responsive effect:,In this example, we will create a four column layout that will transform to 
two columns on screens that are less than 900px wide. However, on screens that 
are less than 600px wide, the columns will stack on top of each other instead of 
floating next to each other., Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""row"">,  <div class=""column""></div>,  <div 
  class=""column""></div>,  <div 
  class=""column""></div>,  <div 
  class=""column""></div>,</div>",
How TO - List Grid View,,List Grid View,"Example,Example,Example","How to create a list grid view.,Click on a button to choose list view or grid view.",,"
  <!-- Load Font Awesome Icon Library -->,<link rel=""stylesheet"" href=""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css"">,
  ,<!-- Buttons to choose list or grid view -->,<button onclick=""listView()""><i class=""fa fa-bars""></i> List</button>
  ,<button onclick=""gridView()""><i class=""fa fa-th-large""></i> Grid</button> ,
  ,<div class=""row"">,  <div class=""column"" style=""background-color:#aaa;"">,    
  <h2>Column 1</h2>,    <p>Some text..</p>,  </div>,  
  <div class=""column"" style=""background-color:#bbb;"">,    
  <h2>Column 2</h2>,    <p>Some text..</p>,  </div>,
  </div>,<div class=""row"">,  <div class=""column"" 
  style=""background-color:#ccc;"">,    <h2>Column 3</h2>,    
  <p>Some text..</p>,  </div>,  <div class=""column"" 
  style=""background-color:#ddd;"">,    <h2>Column 4</h2>,    
  <p>Some text..</p>,  </div>,</div>",
How TO - Expanding Grid,,"Expanding Grid,Create an Expanding Grid","Example,Example,Example","Learn how to create an expanding grid with CSS and JavaScript.,Click on a box to ""expand"" it (100% width):,Create three columns:",,"
  <!-- The grid: three columns -->,
  <div class=""row"">,  
  <div class=""column"" onclick=""openTab('b1');"" style=""background:green;"">Box 
  1</div>,  <div class=""column"" onclick=""openTab('b2');"" style=""background:blue;"">Box 
  2</div>,  <div class=""column"" onclick=""openTab('b3');"" style=""background:red;"">Box 
  3</div>,</div>,<!-- The expanding grid (hidden by default) -->,
  <div id=""b1"" class=""containerTab"" style=""display:none;background:green"">,  
  <!-- If you want the ability to close the container, add a close button -->,  
  <span onclick=""this.parentElement.style.display='none'"" class=""closebtn"">x</span>,  
  <h2>Box 1</h2>,  <p>Lorem ipsum..</p>,</div>,<div id=""b2"" class=""containerTab"" style=""display:none;background:blue"">,  
  <span onclick=""this.parentElement.style.display='none'"" class=""closebtn"">x</span>,  
  <h2>Box 2</h2>,  <p>Lorem ipsum..</p>,</div>,<div id=""b3"" class=""containerTab"" style=""display:none;background:red"">,  
  <span onclick=""this.parentElement.style.display='none'"" class=""closebtn"">x</span>,  
  <h2>Box 3</h2>,  <p>Lorem ipsum..</p>,</div>",
How TO - Four Column Layout,,How To Create a Four Column Layout,"Example,Example,Example","Learn how to create a 4-column layout grid with CSS.,In this example, we will create four column layout:,In this example, we will create a , four column layout:, Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""row"">,  <div class=""column""></div>,  <div 
  class=""column""></div>,  <div 
  class=""column""></div>,  <div 
  class=""column""></div>,</div>",
How TO - Three Column Layout,,How To Create a Three Column Layout,"Example,Example,Example,Example","Learn how to create a 3-column layout grid with CSS.,In this example, we will create three , columns:,In this example, we will create three , columns:,In this example, we will create a , three column layout:, Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""row"">,  <div class=""column""></div>,  <div 
  class=""column""></div>,  <div 
  class=""column""></div>,</div>",
How TO - Two Column Layout,,How To Create a Two Column Layout,"Example,Float Example,Flex Example,Example,Example","Learn how to create a 2-column layout grid with CSS.,In this example, we will create two , columns:,A modern way of creating two columns, is to use ,. However, it is not supported in Internet Explorer 10 and earlier versions.,In this example, we will create two , columns:,In this example, we will create a , two column layout:, Go to our , Tutorial to learn more about 
website layouts., Go to our , Tutorial to learn more about 
responsive web design and grids.",,"
  <div class=""row"">,  <div class=""column""></div>,  <div 
  class=""column""></div>,</div>",
How TO - Example Website,,Example Website,,"Learn how to create a responsive website that will work on all devices:
PC, laptop, tablet, and phone.
,We have created a free responsive example website with HTML and CSS. Try to rezise the browser window to see the responsive effect:",,,
How TO - Style a Header,,"Big Header,Create a Header","Example,Example","Learn how to style a header.,Style the header with a large padding, centered text, a specific background-color and a big sized text:",,"
  <div class=""header"">,  <h1>Header</h1>,  <p>My supercool 
  header</p>,</div>",
How TO - About Page,,"About Us,Create an About Page","Example,Example",Learn how to create an about page / about us page.,,"
  <div class=""about-section"">,  <h1>About Us Page</h1>,  <p>Some 
  text about who we are and what we do.</p>,  <p>Resize the browser 
  window to see that this page is responsive by the way.</p>,</div>,
  <h2 style=""text-align:center"">Our Team</h2>,<div class=""row"">,  
  <div class=""column"">,    <div class=""card"">,      
  <img src=""/w3images/team1.jpg"" alt=""Jane"" style=""width:100%"">,      
  <div class=""container"">,        <h2>Jane 
  Doe</h2>,        <p class=""title"">CEO & 
  Founder</p>,        <p>Some text that 
  describes me lorem ipsum ipsum lorem.</p>,        
  <p>jane@example.com</p>,        
  <p><button class=""button"">Contact</button></p>,      
  </div>,    </div>,  </div>,  <div 
  class=""column"">,    <div class=""card"">,      
  <img src=""/w3images/team2.jpg"" alt=""Mike"" style=""width:100%"">,      
  <div class=""container"">,        <h2>Mike 
  Ross</h2>,        <p class=""title"">Art 
  Director</p>,        <p>Some text that 
  describes me lorem ipsum ipsum lorem.</p>,        
  <p>mike@example.com</p>,        
  <p><button class=""button"">Contact</button></p>,      
  </div>,    </div>,  </div>,  <div 
  class=""column"">,    <div class=""card"">,      
  <img src=""/w3images/team3.jpg"" alt=""John"" style=""width:100%"">,      
  <div class=""container"">,        <h2>John 
  Doe</h2>,        <p 
  class=""title"">Designer</p>,        
  <p>Some text that describes me lorem ipsum ipsum lorem.</p>,        
  <p>john@example.com</p>,        
  <p><button class=""button"">Contact</button></p>,      
  </div>,    </div>,  </div>,</div>",
