H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
Java ,Recursion,"Java Recursion,Recursion Example,Halting Condition","Example,Example","Recursion is the technique of making a function call itself. This technique provides a way
to break complicated problems down into simple problems which are easier to solve.,Recursion may be a bit difficult to understand. The
best way to figure out how it works is to experiment with it.,Adding two numbers together is easy to do, but adding a range of numbers is more
complicated. In the following example, recursion is used to add a range of numbers
together by breaking it down into the simple task of adding two numbers:,When the , function is called, it adds parameter , to the sum of all numbers smaller
than , and returns the result. When k becomes 0, the function just returns 0. When
running, the program follows these steps:,Since the function does not call itself when , is 0, the program stops there and returns the
result.,Just as loops can run into the problem of infinite looping, recursive functions can run into
the problem of infinite recursion. Infinite recursion is when the function never stops calling
itself. Every recursive function should have a halting condition, which is the condition
where the function stops calling itself. In the previous example, the halting condition is
when the parameter , becomes 0.,It is helpful to see a variety of different examples to better understand the concept. In this
example, the function adds a range of numbers between a start and an end. The halting
condition for this recursive function is when , is not greater than ,:",,,
Java ,Scope,"Java Scope,Method Scope,Block Scope","Example,Example","In Java, variables are only accessible inside the region they are created. This is called
,.,Variables declared directly inside a method are available anywhere in the method following the line of code in which they were declared:,A block of code refers to all of the code between curly braces ,. Variables
declared inside blocks of code are only accessible by the code between the curly braces, which follows the line in which the variable was declared:",,,
Java ,Method Overloading,Method Overloading,"Example,Example,Example","With,, multiple methods can have the same name with different
parameters:,Consider the following example, which has two methods that add numbers of different type:,Instead of defining two methods that should do the same thing, it is better to overload one. ,In the example below, we overload the , 
method to work for both , 
and ,:",,,
W3Schools ,Java Certificate,How Does It Work?,,,"Study for free at W3Schools.com,Study at your own speed,Test your skills with W3Schools online quizzes,Apply for your certificate by paying an exam fee,Take your exam online, at any time, and from any location",,
Java ,Exercises,"Exercises,Count Your Score",,"You can test your Java skills with W3Schools' Exercises.,We have gathered a variety of Java exercises (with answers) for each Java Chapter.,Try to solve an exercise by editing some code, or show the answer to see what you've done wrong.,You will get 1 point for
each correct answer. Your score and total score will always be displayed.",,,
Java ,Quiz,"The Test,Count Your Score",,"You can test your Java skills with W3Schools' Quiz.,The test contains 25 questions and there is no time limit.,The test is not official, it's just a nice way to see how much you know, or don't know, about 
Java.,You will get 1 point for each correct answer. At the end of the Quiz,
your total score will be displayed. Maximum score is 25 points.",,,
Java ,Examples,"Java Syntax,Java Comments,Java Variables,Java Data Types,Java Type Casting,Java Operators,Java Strings,Java Math,Java Booleans,Java If...Else (Conditions),Java Switch,Java Loops,Java Arrays,Java Methods,Java Classes and Objects,Java Modifiers,Java Encapsulation,Java Packages,Java Inheritance,Java Inner Classes,Java Abstraction & Interfaces,Java Enums,Java User Input,Java Dates,Java ArrayList,Java HashMap,Java HashSet,Java Iterator,Java Wrapper Classes,Java Exceptions (Try...Catch),Java Regular Expressions,Java Threads,Java Files",,,,,
Java ,Online Compiler,"Java Compiler (Editor),Java Compiler Explained",,"With our online Java compiler, you can edit Java code, and view the result in your browser.,Click on the ""Try it Yourself"" button to see how it works.,The window to the left is editable - edit the code and click on the ""Run"" button to view the result in the right window.,The icons are explained in the table below:",,,
Java ,String Methods,All String Methods,,The String class has a set of built-in methods that you can use on strings.,,,
Java ,Keywords,Java Reserved Keywords,,"Java has a set of keywords that are reserved words that cannot be used as 
variables, methods, classes, or any other identifiers:, ,, ,, and , are not keywords, but they are literals and reserved words that cannot be used as identifiers.",,,
Java ,Math Methods,All Math Methods,,"The Java Math class has many methods that allows you to perform mathematical tasks on numbers.,A list of all Math methods can be found in the table below:, All Math methods are ,.",,,
Java ,How To Add Two Numbers,"Add Two Numbers,Add Two Numbers with User Input","Example,Example","Learn how to add two numbers in Java:,Learn how to add two numbers with user input:",,,
Java ,Create and Write To Files,"Create a File,Write To a File","Example,Example,Example","To create a file in Java, you can use the , method. This method returns a 
boolean value: , if the file was successfully created, and , if the file 
already exists. Note that the method is enclosed in a , 
block. This is necessary because it throws an , if an error occurs (if the 
file cannot be created for some reason):,To create a file in a specific directory (requires permission), specify the path of the file and use double backslashes to escape the "","" character (for Windows). On Mac and Linux you can just write the path, like: /Users/name/filename.txt,In the 
following example, we use the , class together with its , method 
to write some text to the file we created in the example above. Note that when you are done writing to the file, 
you should close it 
with the , method:,To read the file above, go to the , chapter.",,,
Java ,Files,Java File Handling,Example,"File handling is an important part of any application.,Java has several methods for creating, reading, updating, and 
deleting files.,The , class from the , package, allows 
us to work with files.,To use the , class, create an object of 
the class, and specify the filename or directory name: 

,The , class has many useful methods for creating and getting information 
about files. 
For example:,You will learn how to create, write, read and delete files in the next chapters:",,,
Java ,Lambda Expressions,"Java Lambda Expressions,Syntax,Using Lambda Expressions","Example,Example,Example","Lambda Expressions were added in Java 8.,A lambda expression is a short block of code which takes in parameters and returns a
value. Lambda expressions are similar to methods, but they do not need a name and they
can be implemented right in the body of a method.,The simplest lambda expression contains a single parameter and an expression:,To use more than one parameter, wrap them in parentheses:,Expressions are limited. They have to immediately return a value, and they cannot contain
variables, assignments or statements such as , or ,. In order to do more complex
operations, a code block can be used with curly braces. If the lambda expression needs to
return a value, then the code block should have a , statement.,Lambda expressions are usually passed as parameters to a function:,Lambda expressions can be stored in variables if the variable's type is an interface which
has only one method. The lambda expression should have the same number of
parameters and the same return type as that method. Java has many of these kinds of
interfaces built in, such as the , interface (found in the , package) used by lists.,To use a lambda expression in a method, the method should have a parameter with a
single-method interface as its type. Calling the interface's method will run the lambda
expression:",,,
Java ,Threads,"Java Threads,Creating a Thread,Running Threads,Concurrency Problems","Extend Syntax,Implement Syntax,Extend Example,Implement Example,Example,Example","Threads allows a program to operate more efficiently by doing multiple things at the same
time.,Threads can be used to perform complicated tasks in the background without interrupting
the main program.,There are two ways to create a thread.,It can be created by extending the , class and overriding its , 
method:,Another way to create a thread is to implement the , interface:,If the class extends the , class, the thread can be run by creating an instance of the
class and call its , method:,If the class implements the , interface, the thread can be run by passing an
instance of the class to a , object's constructor and then calling the thread's
, method:,Because threads run at the same time as other parts of the program, there is no way to
know in which order the code will run. When the threads and main program are reading
and writing the same variables, the values are unpredictable. The problems that result
from this are called concurrency problems.,To avoid concurrency problems, it is best to share as few attributes between threads as
possible. If attributes need to be shared, one possible solution is to use the ,
method of the thread to check whether the thread has finished running before using any 
attributes that the thread can change.",,,
Java ,Regular Expressions,"What is a Regular Expression?,Flags,Regular Expression Patterns,Metacharacters,Quantifiers",Example,"A regular expression is a sequence of characters that forms a search pattern.
When you search for data in a text, you can use this search pattern to describe what you
are searching for.,A regular expression can be a single character, or a more complicated pattern.,Regular expressions can be used to perform all types of , and ,
operations.,Java does not have a built-in Regular Expression class, but we can import the , 
package to work with regular expressions. The package includes the following 
classes:,In this example, The word ""w3schools"" is being searched for in a sentence.,First, the pattern is created using the , method. The first parameter
indicates which pattern is being searched for and the second parameter has a flag to
indicates that the search should be case-insensitive. The second parameter is optional.,The , method is used to search for the pattern in a string. It returns a Matcher
object which contains information about the search that was performed.,The , method returns true if the pattern was found in the string and false if it was not
found.,Flags in the , method change how the search is performed. Here are a few of
them:,The first parameter of the , method is the pattern. It describes what
is being searched for.,Brackets are used to find a range of characters:,Metacharacters are characters with a special meaning:,Quantifiers define quantities:"," Class - Defines a pattern (to be used in a search), Class - Used to search for the 
pattern, Class - Indicates syntax error in a regular 
expression pattern, - The case of letters will be ignored when performing
a search., - Special characters in the pattern will not have any special
meaning and will be treated as ordinary characters when performing a search., - Use it together with the , flag to
also ignore the case of letters outside of the English alphabet",,
Java Exceptions - ,Try...Catch,"Java Exceptions,Java try and catch,Finally,The throw keyword","Syntax,Example,Example,Example,Example","When executing Java code, different errors can occur: coding errors made by the programmer, errors due to wrong input, 
or other unforeseeable things.,When an error occurs, Java will normally stop and generate an error message. The technical term for this is: Java will throw an , (throw an error).,The , statement allows you to define a block of code to be 
tested for errors while it is being executed.,The , statement allows you to define a block of code to 
be executed, if an error occurs in the try block.,The , and , keywords 
come in pairs:,Consider the following example:,If an error occurs, we can use , to catch the error and execute some code to handle it:,The , statement lets you execute code, after ,, regardless of the result:,The , statement allows you to create a custom error.,The , statement is used together with an ,. There are many exception types available in Java: ,, 
,, ,, ,, etc:,If , was 20, you would , get an exception:",,,
Java ,Read Files,"Read a File,Get File Information","Example,Example","In the previous chapter, you learned how to create and write to a file.,In the 
following example, we use the , class to read the contents of the text file we created in the previous chapter:,To get more information about a file, use any of the , methods:",,,
Java ,Wrapper Classes,"Java Wrapper Classes,Creating Wrapper Objects","Example,Example,Example,Example","Wrapper classes provide a way to use primitive data types (,, ,, 
etc..) as objects.,The table below shows the primitive type and the equivalent wrapper class:,Sometimes you must use wrapper classes, for example when working with Collection objects, such 
as ,, where primitive types cannot be 
used (the list can only store objects):,To create a wrapper object, use the wrapper class instead of the primitive 
type. To get the value, you can just print the object:,Since you're now working with objects, you can use certain methods to get 
information about the specific object.,For example, the following methods are used to get the value associated with 
the corresponding wrapper object: ,, ,, ,, ,, 
,, ,, ,, ,.,This example will output the same result as the example above:,Another useful method is the , method, which is used to convert wrapper objects to strings.,In the following example, we convert an , to a ,, and use the , method of the , class to output the length of the ""string"":",,,
Java ,Iterator,"Java Iterator,Getting an Iterator,Looping Through a Collection,Removing Items from a Collection","Example,Example,Example","An , is an object that can be used to loop through collections, like ,
and ,. It is called an ""iterator"" because ""iterating"" is the technical term for looping.,To use an Iterator, you must import it from the , package.,The , method can be used to get an , for any collection:,To loop through a collection, use the , and , methods of the ,:,Iterators are designed to easily change the collections that they loop through. The , method can remove items from a collection while looping.",,,
Java ,HashSet,"Java HashSet,Add Items,Check If an Item Exists,Remove an Item,HashSet Size,Loop Through a HashSet,Other Types","Example,Example,Example,Example,Example,Example,Example,Example","A HashSet is a collection of items where every item is unique, and it is found in the , 
package:,The , class has many useful methods. For example, to 
add items to it, use the , method:, In the example above, even though BMW is added twice it only appears once in the set
because every item in a set has to be unique.,To check whether an item exists in a HashSet, use the , method:,To remove an item, use the , method:,To remove all items, use the , method:,To find out how many items there are, use the , method:,Loop through the items of an , with a , loop:,Items in an HashSet are actually objects. In the examples above, we created 
items 
(objects) of type ""String"". Remember that a String in Java is an object (not a primitive type). To use other types, such as int, you must specify an equivalent ,: ,. For other primitive types, 
use: , for boolean, , for char, , for double, 
etc:",,,
Java ,HashMap,"Java HashMap,Add Items,Access an Item,Remove an Item,HashMap Size,Loop Through a HashMap,Other Types","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","In the , chapter, you learned that Arrays store items as an ordered collection, and you have to access them with an index number (, type).
A , however, store items in "",/,"" pairs, and you can access them by an index of another type (e.g. a ,).,One object is used as a key (index) to another 
object (value). It can store different types: , keys and , values, or the 
same type, like: , keys and , values:,The , class has many useful methods. For example, to 
add items to it, use the , method:,To access a value in the ,, use the , method and refer to 
its key:,To remove an item, use the , method 
and refer to the key:,To remove all items, use the , method:,To find out how many items there are, use the , method:,Loop through the items of a , with a , loop., Use the , method if you only want the keys, and use the , method if you only want the values:,Keys and values in a HashMap are actually objects. In the examples above, we used objects of type ""String"". Remember that a String in Java is an object (not a primitive type). To use other types, such as int, you must specify an equivalent ,: ,. For other primitive types, 
use: , for boolean, , for char, , for double, 
etc:",,,
Java ,LinkedList,"Java LinkedList,ArrayList vs. LinkedList,LinkedList Methods",Example,"In the previous chapter, you learned about the , class. The , class is 
almost identical to the 
,:,The , class is a collection which can contain many objects of the same type,
just like the ,.,The , class has all of the same methods as the , class because
they both implement the , interface. This means that you can add items, change
items, remove items and clear the list in the same way.,However, while the , class and the , class can be used in the same way,
they are built very differently.,The , class has a regular array inside it. When an element is added, it is placed
into the array. If the array is not big enough, a new, larger array is created to replace the
old one and the old one is removed.,The , stores its items in ""containers."" The list has a link to the first container
and each container has a link to the next container in the list. To add an element to the list,
the element is placed into a new container and that container is linked to one of the other
containers in the list.,For many cases, the , is more efficient as it is common to need access to
random items in the list, but the , provides several methods to do certain
operations more efficiently:",,,
Java ,ArrayList,"Java ArrayList,Add Items,Access an Item,Change an Item,Remove an Item,ArrayList Size,Loop Through an ArrayList,Other Types,Sort an ArrayList","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","The , class is a resizable ,, which can be found in the , package.,The difference between a built-in array and an , in Java, is that the size of an array cannot be modified (if you want to 
add or remove elements to/from an array, you have to create a new one). While elements can be added and removed from an , whenever you want. The syntax is also slightly different:,The , class has many useful methods. For example, to add elements to the ,, use the , method:,To access an element in the ,, use the , method and refer to the index number:,To modify an element, use the , method 
and refer to the index number:,To remove an element, use the , method 
and refer to the index number:,To remove all the elements in the ,, use the , method:,To find out how many elements an ArrayList have, use the , method:,Loop through the elements of an , with a , loop, and use the , method to specify how many times the loop should run:,You can also loop through an , with the , loop:,Elements in an ArrayList are actually objects. In the examples above, we created elements 
(objects) of type ""String"". Remember that a String in Java is an object (not a primitive type). To use other types, such as int, you must specify an equivalent ,: ,. For other primitive types, 
use: , for boolean, , for char, , for double, 
etc:,Another useful class in the , package is the , class, which include the , method for sorting lists 
alphabetically or numerically:",,,
Java ,Date and Time,"Java Dates,Display Current Date,Display Current Time,Display Current Date and Time,Formatting Date and Time","Example,Example,Example,Example","Java does not have a built-in Date class, but we can import the , 
package to work with the date and time API. The package includes many date and time classes. 
For example:,To display the current date, import the , class, and use its , method:,To display the current time (hour, minute, second, and nanoseconds), import the , class, and use its , method:,To display the current date and time, import the , class, and use its , method:,The ""T"" in the example above is used to separate the date from the time. You can use the , class 
with the , method in the same package to format or parse date-time objects. 
The following example will remove both the ""T"" and nanoseconds from the date-time:,The , method accepts all sorts of values, if you want to display 
the date and time in a different format. For example:",,,
Java ,User Input (Scanner),"Java User Input,Input Types","Example,Example","The , class is used to get 
user input, and it is found in the , package.,To use the , class, create an object of the class and use any of the available methods found in the , class documentation. 
In our example, we will use the , method, which is used to read Strings:,In the example above, we used the , method, which is used to read Strings. To read other types, look at the table below:,In the example below, we use different methods to read data of various types:",,,
Java ,Enums,"Enums,Enum inside a Class,Enum in a Switch Statement,Loop Through an Enum","Example,Example,Example,Example","An , is a special ""class"" that represents a group of 
, (unchangeable variables, like , variables).,To create an ,, use the , keyword (instead of class or interface), and separate 
the constants with a comma. Note that they should be in uppercase letters:,You can also have an , inside a class:,Enums are often used in , statements to check for corresponding values:,The enum type has a , method, which returns an array of all enum constants. This method is useful when you want to loop through the constants of an enum:",,,
Java ,Interface,"Interfaces,Multiple Interfaces ","Example,Example,Example","Another way to achieve , in Java, is with interfaces.,An , is a completely "","" 
that is used to group related methods with empty bodies:,To access the interface methods, the interface must be ""implemented"" 
(kinda like inherited) by another class with the , 
keyword (instead of ,). The body of the 
interface method is provided by the ""implement"" class:,To implement multiple interfaces, separate them with a comma:","Like ,, interfaces , be used to create objects (in the example above, 
it is not possible to create an ""Animal"" object in the MyMainClass),Interface methods do not have a body - the 
body is provided by the ""implement"" class,On implementation of an interface, you must override all of its methods,Interface methods are by default , and 
  ,Interface attributes are by default ,, 
  , and ,An interface cannot contain a constructor (as it cannot be used to create objects)",,
Java ,Method Parameters,"Parameters and Arguments,Multiple Parameters,Return Values,A Method with If...Else","Example,Example,Example,Example,Example,Example","Information can be passed to methods as parameter. Parameters act as variables inside the method.,Parameters are specified after the method name, inside the parentheses.
You can add as many parameters as you want, just separate them with a comma.,
The following example has a 
method that takes a , called , as parameter.
When the method is called, we pass along a first name,
which is used inside the method to print the full name:
,You can have as many parameters as you like:,The , keyword, used in the examples above, indicates that the method should not return a value. If you 
want the method to return a value, you can use a primitive data type (such as ,, 
,, etc.) instead of ,, and use the , 
keyword inside the method:,This example returns the sum of a method's ,:,You can also store the result in a variable (recommended, as it is easier to read and maintain):,It is common to use , statements inside methods:",,,
Java ,Methods,"Create a Method,Call a Method","Example,Example,Example","A , is a block of code which only runs when it is called.,You can pass data, known as parameters, into a method.,Methods are used to perform certain actions, and they are also known as ,.,Why use methods? To reuse code: define the code once, and use 
it many times.,A method must be declared within a class. It is defined 
with the name of the method, followed by parentheses ,. Java provides some pre-defined methods, such as ,, but you can also create your own methods to perform certain actions:,To call a method in Java, write the method's name followed by two 
parentheses , and a semicolon,In the following example, , is used to print a text (the action), when it is called:,A method can also be called multiple times:"," is the name of the method, means that the method belongs to the 
Main class and not an object of the Main class. You will learn more about objects and how to access methods through objects later in this tutorial., means that this method does not have a 
return value. You will learn more about return values later in this chapter",,
Java ,Arrays,"Java Arrays,Access the Elements of an Array,Change an Array Element,Array Length,Loop Through an Array,Loop Through an Array with For-Each,Multidimensional Arrays","Example,Example,Example,Example,Example,Syntax,Example,Example,Example,Example","Arrays are used to store multiple values in a single variable, instead of declaring separate variables for each 
value.,To declare an array, define the variable type with ,:,We have now declared a variable that holds an array of strings. To insert 
values to it, we can use an array literal - place the values in a 
comma-separated list, inside curly braces:,To create an array of integers, you could write:,You access an array element by referring to the index number.,This statement accesses the value of the first element in cars:,To change the value of a specific element, refer to the index number:, 
To find out how many elements an array has, use the , property:,You can loop through the array elements with the , loop, and use the , 
property to specify how many times the loop should run.,The following example outputs all elements in the , 
array:,There is also a "","" loop, which is used exclusively to loop through elements in arrays:,The following example outputs all elements in the , 
array, using a "","" loop:,The example above can be read like this: , , element (called 
, - as in 
,ndex) in ,, print out the value of,.,If you compare the , loop and , loop, you will see that the , method is easier to write, it 
does not require a counter (using the length property), and it is more readable.,A multidimensional array is an array of arrays.,To create a two-dimensional array, add each array within its own set of 
,:, is now an array with two arrays as its elements.,To access the elements of the , array, 
specify two indexes: one for the array, and one for the element inside that array. 
This example accesses the third element (2) in the second array (1) of 
myNumbers:,We can also use a , inside another , to get the elements of a two-dimensional array (we still have to point to the two indexes):",,,
Java ,Break and Continue,"Java Break,Java Continue,Break and Continue in While Loop","Example,Example,Break Example,Continue Example","You have already seen the , statement used in an earlier chapter of this tutorial. It was used to ""jump out"" of a , statement.,The , statement can also be used to jump out of a 
,.,This example stops the loop when i is equal to 4:,The , statement breaks one iteration (in the loop), if a specified condition occurs, and continues with the next iteration in the loop.,This example skips the value of 4:,You can also use , and , in while loops:",,,
Java ,For Loop,"Java For Loop,Another Example,For-Each Loop","Syntax,Example,Example,Syntax,Example","When you know exactly how many times you want to loop through a block of 
code, use the , loop instead of a , loop:, is executed (one time) before the execution of the code block., defines the condition for executing the code block., is executed (every time) after the code block has been executed.,The example below will print the numbers 0 to 4:,Statement 1 sets a variable before the loop starts (int i = 0).,Statement 2 defines the condition for the loop to run (i must be less than 
5). If the condition is true, the loop will start over again, if it is false, 
the loop will end.,Statement 3 increases a value (i++) each time the code block in the loop has 
been executed.,This example will only print even values between 0 and 10:,There is also a "","" loop, which is used exclusively to loop through elements in an ,:,The following example outputs all elements in the , 
array, using a "","" loop:",,,
