H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
JavaScript ,Arithmetic,"JavaScript Arithmetic Operators,Arithmetic Operations,Operators and Operands,Adding,Subtracting,Multiplying,Dividing,Remainder,Incrementing,Decrementing,Exponentiation,Operator Precedence,JavaScript Operator Precedence Values","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","Arithmetic operators perform arithmetic on numbers (literals or variables).,A typical arithmetic operation operates on two numbers.,The two numbers can be literals:,or variables:,or expressions:,The numbers (in an arithmetic operation) are called ,.,The operation (to be performed between the two operands) is defined by an ,.,The , operator (,) adds numbers:,The , operator (,) subtracts numbers.,The , operator (,) multiplies numbers.,The , operator (,) divides numbers.,The , operator (,) returns the division remainder.,The , operator (,) increments numbers.,The , operator (,) decrements numbers.,The , operator (,) raises the first operand to the power of the second operand.,x ** y produces the same result as ,:,Operator precedence describes the order in which operations are performed in 
an arithmetic expression.,Is the result of example above the same as 150 * 3, or is it the same as 100 
+ 150?,Is the addition or the multiplication done first?,As in traditional school mathematics, the multiplication is done first.,Multiplication (,) and division (,) have higher , than 
addition (,) and subtraction (,).,And (as in school mathematics) the precedence can be changed by using 
parentheses:,When using parentheses, the operations inside the parentheses are computed 
first. ,When many operations have the same precedence (like addition and 
subtraction), they are computed from left to 
right: ",,,
JavaScript and HTML DOM Reference,,"JavaScript Reference,Window Reference,HTML DOM Reference,Web APIs,HTML Element Objects Reference,Other,JavaScript Tutorial",,"This section contains a complete JavaScript reference documentation.,The references describe the properties and methods of all JavaScript objects, along with examples.,The references describe the properties and methods of the Window object, along with examples.,The references describe the properties and methods of each DOM object, along with examples.,This references describes the most common Web APIs, along with examples.,The references describe the properties and methods of each HTML object, along with examples.",,,
JavaScript ,Objects,"Real Life Objects, Properties, and Methods,JavaScript Objects,Object Definition,Object Properties,Accessing Object Properties,Object Methods,What is ,?,The , Keyword,Accessing Object Methods,Do Not Declare Strings, Numbers, and Booleans as Objects!","Example,Example,Example1,Example2,Example,Example,Example","In real life, a car is an ,. ,A car has , like weight and color, and , like start and stop:,All cars have the same ,, but the property , differ from car to car.,All cars have the same ,, but the methods are performed 
,.,You have already learned that JavaScript variables are 
containers for data values.,This code assigns a , (Fiat) to 
a , named car: ,Objects are variables too. But objects can contain many 
values. ,This code assigns , (Fiat, 500, white) to a
, 
named car:,The values are written as , pairs (name and value separated by a 
colon).,You define (and create) a JavaScript object with an object literal:,Spaces and line breaks are not important. An object definition can span multiple lines: ,The , pairs in JavaScript objects are called ,:,You can access object properties in two ways: ,or,Objects can also have ,.,Methods are , that can be performed on objects.,Methods are stored in properties as ,.,In the example above, , refers to the ,.,I.E. , means the , property of ,.,I.E. , means the , property of ,.,In JavaScript, the , keyword refers to an ,., object depends on how , is being invoked (used or called).,The , keyword refers to different objects depending on how it is used:,In a function definition, , refers to the ""owner"" of the function.,In the example above, , is the , that ""owns"" the 
, function.,In other words, , means the , property of ,.,Learn more about , in ,.,You access an object method with the following syntax:,If you access a method , the () parentheses, it 
will return the ,:,When a JavaScript variable is declared with the keyword "","", the variable is 
created as 
an object: ,Avoid ,, ,, and , objects. They complicate your code and slow down  
execution speed.",,,
JavaScript ,Functions,"JavaScript Function Syntax,Function Invocation,Function Return,Why Functions?,The () Operator Invokes the Function,Functions Used as Variable Values,Local Variables","Example,Example,Example,Example,Example,Example","A JavaScript function is a block of code designed to perform a 
particular task.,A JavaScript function is executed when 
""something"" invokes it (calls it).,A JavaScript function is defined with the , keyword, 
followed by a ,, followed by parentheses ,.,Function names can contain letters, digits, underscores, and dollar signs 
(same rules as variables).,The parentheses may include parameter names separated by commas:,
,The code to be executed, by the function, is placed inside curly brackets: ,Function , are listed inside the parentheses () in 
the function definition.,Function , are the , 
received by the function when it is invoked.,Inside the function, the arguments (the parameters) behave as local variables.,The code inside the function will execute when ""something"" , (calls) the 
function:,You will learn a lot more about function invocation later in this 
tutorial.,When JavaScript reaches a , statement, 
the function will stop executing.,If the function was invoked from a statement, JavaScript will 
""return"" to execute the code after the invoking statement.,Functions often compute a ,. The return value is 
""returned"" back to 
the ""caller"":,You can reuse code: Define the code once, and use it many times.,You can use the same code many times with different arguments, to produce different 
results.,Using the example above, , refers to the function object, and 
, refers to the function result.,Accessing a function without () will return the function object instead of 
the function result.,Functions can be used the same way as you use variables, in all types of formulas, assignments, and 
calculations.,Variables declared within a JavaScript function, become , to 
the function.,Local variables can only be accessed 
from within the function.,Since local variables are only recognized inside their functions, variables with the same name can be used in different functions.,Local variables are created when a function starts, and deleted when the function is completed.","When an event occurs (when a user clicks a button),When it is invoked (called) from JavaScript code,Automatically (self invoked)",,
JavaScript ,Data Types,"The Concept of Data Types,JavaScript Types are Dynamic,JavaScript Strings,JavaScript Numbers,JavaScript Booleans,JavaScript Arrays,JavaScript Objects,The typeof Operator,Undefined,Empty Values ","Example,Example,JavaScript:,JavaScript:,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","In programming, data types is an important concept.,To be able to operate on variables, it is important to know something about 
the type.,Without data types, a computer cannot safely solve this:,Does it make any sense to add ""Volvo"" to sixteen? Will it produce an 
error or will it produce a result?,JavaScript will treat the example above as:,JavaScript evaluates expressions from left to right. Different sequences can 
produce different results:,In the first example, JavaScript treats 16 and 4 as numbers, until it reaches ""Volvo"".,In the second example, since the first operand is a string, all operands are 
treated as strings.,JavaScript has dynamic types. This means that the same variable can be used 
to hold 
different data types:,A string (or a text string) is a series of characters like ""John Doe"".,Strings are written with quotes. You can use single or double quotes:,
,You can use quotes inside a string, as long as they don't match the quotes 
surrounding the string:,You will learn more about strings later in this 
tutorial.,JavaScript has only one type of numbers.,Numbers can be written with, or without decimals:,Extra large or extra small numbers can be written with scientific 
(exponential) notation:,You will learn more about numbers later in this 
tutorial.,Booleans can only have two values: , or ,.,Booleans are often used in conditional testing.,You will learn more about 
conditional testing later in this tutorial.,JavaScript arrays are written with square brackets.,Array items are separated by commas.,The following code declares (creates) an array called ,, containing three 
items (car names):,Array indexes are zero-based, which means the first item is [0], second is 
[1], and so on.,JavaScript objects are written with curly braces ,.,Object 
properties are written as name:value pairs, separated by commas.,The object (person) in the example above has 4 properties: firstName, 
lastName, age, and eyeColor.,You can use the JavaScript , operator to find the type 
of a JavaScript variable.,The , operator returns the type of a variable or an expression:,In JavaScript, a variable without a value, has the value ,. 
The type is also ,.,Any variable can be emptied, by setting the value to ,. 
The type will also be ,.,An empty value has nothing to do with ,.,An empty string has both a legal value and a type.",,,
W3Schools ,JavaScript Certificate,How Does It Work?,,,"Study for free at W3Schools.com,Study at your own speed,Test your skills with W3Schools online quizzes,Apply for your certificate by paying an exam fee,Take your exam online, at any time, and from any location",,
JavaScript Array Methods,,"Converting Arrays to Strings,Popping and Pushing,JavaScript Array pop(),JavaScript Array push(),Shifting Elements,JavaScript Array shift(),JavaScript Array unshift(),Changing Elements,JavaScript Array length,JavaScript Array delete(),Merging (Concatenating) Arrays,Splicing and Slicing Arrays,JavaScript Array splice(),Using splice() to Remove Elements,JavaScript Array slice(),Automatic toString(),Finding Max and Min Values in an Array,Sorting Arrays","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example (Merging Two Arrays),Example (Merging Three Arrays),Example (Merging an Array with Values),Example,Example,Example,Example,Example,Example,Example,Example,Example","The JavaScript method , converts an array to a 
string of (comma separated) array values.,The , method also joins all array elements into a string.,It behaves just like ,, but in addition you can specify the separator:,When you work with arrays, it is easy to remove elements and add 
new elements.,This is what popping and pushing is:,Popping items , of an array, or pushing 
items , an array.,The , method removes the last element from an array: ,The , method returns the value that was ""popped out"":,The , method adds a new element to an array (at the end):,The , method returns the new array length:,Shifting is equivalent to popping, but working on the first element instead of 
the last.,The , method removes the first array element and ""shifts"" all 
other elements to a lower index.,The , method returns the value that was ""shifted out"":,The , method adds a new element to an array (at the beginning), and ""unshifts"" 
older elements: ,The , method returns the new array length.,Array elements are accessed using their ,:,The , property provides an easy way to append a new element to an array:,The , method creates a new array by merging (concatenating) 
existing arrays:,The , method can take any number of array arguments:,The , method can also take strings as arguments:,The , method adds new items to an array.,The , method slices out a piece of an array.,The , method can be used to add new items to an array: ,The first parameter (2) defines the position , new elements should be 
, (spliced in).,The second parameter (0) defines , elements should be
,.,The rest of the parameters (""Lemon"" , ""Kiwi"") define the new elements to be
,.,The , method returns an array with the deleted items: ,With clever parameter setting, you can use , to remove elements without leaving 
""holes"" in the array: ,The first parameter (0) defines the position where new elements should be 
, (spliced in).,The second parameter (1) defines , elements should be
,.,The rest of the parameters are omitted. No new elements will be added.,The , method slices out a piece of an array into a new 
array.,This example slices out a part of an array starting from array element 1 
(""Orange""):,This example slices out a part of an array starting from array element 3 
(""Apple""):,The , method can take two arguments like ,.,The method then selects elements from the start argument, and up to (but not 
including) the end argument.,If the end argument is omitted, like in the first examples, the , 
method slices out the rest of the array.,JavaScript automatically converts an array to a comma separated string when a 
primitive value is expected.,This is always the case when you try to output an array. ,These two examples will produce the same result:,There are no built-in functions for finding the highest 
or lowest value in a JavaScript array.,You will learn how you solve this problem in the next 
chapter of this tutorial.,Sorting arrays are covered in the next chapter of this tutorial.",,,
JavaScript ,Quiz Test,"The Test,Count Your Score",,"You can test your JavaScript skills with W3Schools' Quiz.,The test contains 25 questions and there is no time limit.,The test is not official, it's just a nice way to see how much you know, or don't know, about JavaScript.,You will get 1 point for each correct answer. At the end of the Quiz,
your total score will be displayed. Maximum score is 25 points.",,,
JavaScript ,Exercises,"Exercises,Count Your Score",,"You can test your JavaScript skills with W3Schools' Exercises.,We have gathered a variety of JavaScript exercises (with answers) for each JavaScript Chapter.,Try to solve an exercise by editing some code, or show the answer to see what you've done wrong.,You will get 1 point for
each correct answer. Your score and total score will always be displayed.",,,
JavaScript ,Online Editor,"JavaScript Editor,JavaScript Editor Explained",,"With our online JavaScript editor, you can edit HTML, CSS and JavaScript code, and view the result in your browser.,Click on the ""Try it Yourself"" button to see how it works.,The window to the left is editable - edit the code and click on the ""Run"" button to view the result in the right window.,The ""Result Size"" returns the width and the height of the result window in pixels (even when you resize the browser window).,You can control the size of a window with the bar in between the windows (draggable gutter).,The icons are explained in the table below:",,,
"JavaScript , Examples",Browser Objects,"Window Object,Screen Object,Location Object,History Object,Navigator Object,Popup Boxes,Timing,Cookies",,Examples of using JavaScript to access and manipulate the Browser objects.,,,
"JavaScript , Examples",HTML DOM Events,"Input Events,Mouse Events,Click Events,Load Events,Others",,Examples of using JavaScript to react to events,,,
