H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
AWS Cloud Practitioner Exam Preparation Course,,"AWS Cloud Practitioner Exam Prep,Exam Subjects,Subject Exam Weight,Recommended Experience,Exam Details",,"W3Schools AWS Cloud Practitioner Tutorial is free.,The Tutorial is a complete AWS Certified Cloud Practitioner course.,It will help you prepare and increase your chances of passing the Exam.,The Exam has four different subjects that you have to study.,The Exam subjects are weighted.,The weighted numbers are estimated and might not be exact.,They should be used as a guide to help you understand what to study.,Some questions cover multiple subjects.,Here is an overview of the weighted subjects:,It is recommended to have a basic understanding of AWS Cloud and IT services before taking the Exam.,A rule of thumb is to have at least six months of experience with AWS Cloud.,However, there are no restrictions to take it earlier, as long as you have prepared well., The Exam consists of 65 multiple-choice questions. The Exam is time-limited to 90 minutes.,Candidates must have 70% correct answers to pass the Exam and become certified.,Unanswered questions count as incorrect. Always answer, even if you are guessing.,You can go back and review questions.,Immediately after completing the Exam, you will be informed of your score and of your pass/fail status.","Cloud concepts,Security and compliance,Technology,Billing and pricing",,
AWS Cloud Lambda,,"Serverless Cloud Compute - AWS Lambda,How AWS Lambda Works,What is AWS Lambda?,Back-End Code",,"AWS Lambda a serverless compute service.,This service lets you run rode without needing to think about servers.,It lets you focus on what's most important, such as making a great application.,You only pay for the compute time that you use.,Pay for what you use translates to that you only pay when your code is running.,
,The high-level steps to understand the concept:,Serverless computing helps abstract the infrastructure in the cloud.,As a result, it reduces costs and can help to increase innovation.,AWS Lambda can be used to:,Related reads:,You can run Back-End code with AWS Lambda.,Here are some popular Back-End languages:","Build and deploy apps,Monitor and maintain apps,
    ,
    ,
    ,
    ,
    ,
 ",,
AWS Serverless Tutorial,,"AWS Serverless Tutorial,Why Learn AWS Serverless?,Tutorial Overview",,"This skill offers many job opportunities.,AWS is one of the major cloud providers.,You can do everything in the AWS cloud.,: Text and video.,: None.,: Eight hours.,: W3schools.com collaborates with Amazon Web Services on this tutorial to deliver digital training content to our students.",,,
Math for Machine Learning Tutorial,,"Learn Math for Machine Learning,Why You Should Learn Machine Learning,Overview Video,Tutorial Information",,"There are many job opportunities.,It is the first step towards becoming a Data Scientist.,It is becoming very popular.,This video provides an overview of Math for Machine Learning.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,: Video.,: Higher education math.,: Eight hours.,: W3schools.com is collaborates with Amazon Web Services on this tutorial to deliver digital training content to our students.",,,
AWS Cloud Practitioner Preparation Quiz,,"The Test,Count Your Score,AWS Cloud Practitioner Exam",,"You can use the AWS Cloud Practitioner Quiz to prepare for your certification exam.,The test contains 40 questions and there is no time limit.,The test is not official, it's just a nice way to see how much you know, or don't know, about the AWS Cloud.,You will get 1 point for each correct answer. At the end of the Quiz, your total score will be displayed. Maximum score is 40 points.",,,
AWS Cloud Exercises,,"Exercises,Count Your Score,AWS Certified Cloud Practitioner",,"You can test your AWS Cloud skills with W3Schools' Exercises.,We have gathered a variety of AWS Cloud exercises (with answers) for each AWS Cloud Chapter.,Try to solve an exercise by editing some code, or show the answer to see what you've done wrong.,You will get 1 point for each correct answer. Your score and total score will always be displayed.",,,
AWS Cloud Ninth Recap,,Module Overview,,"In this ninth section, you have been introduced to the following concepts:,Related reads:",,,
Benefits of the AWS Cloud,,"What Are the Benefits of the AWS Cloud?,Trade Upfront Expense for Variable Expense,Benefit from Massive Economies of Scale,Stop Guessing Capacity,Increase Speed and Agility,Stop Spending Money Running and Maintaining Data Centers,Go Global in Minutes,Benefits of the AWS Cloud Video",,"There are six crucial benefits of the AWS Cloud:,AWS Cloud makes sure you pay only for what you use.,It helps you avoid unnecessary investments in infrastructure like servers or data centers.,By utilizing cloud computing, you might receive a cheaper variable cost.,Because of the high number of clients in the cloud, you can achieve lower pay-as-you-go rates.,AWS Cloud helps you lower your capacity cost.,You only pay what you use.,AWS Cloud makes application deployment fast and easy.,AWS Cloud gives you more time to focus on your customers and applications.,It does so by managing servers for you.,AWS Cloud allows you to deploy apps quickly and with little latency.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.","Trade upfront expense for variable expense,Benefit from massive economies of scale,Stop guessing capacity,Increase speed and agility,Stop spending money running and maintaining data centers,Go global in minutes",,
AWS Well-Architected Framework,,"What is AWS Well-Architected Framework?,Operational Excelence Pillar,Security Pillar,Reliability Pillar,Performance Efficiency Pillar,Cost Optimization Pillar,AWS Well-Architected Framework Video",,"AWS Well-Architected Framework is a tool that uses best practices to find improvements for your applications in the cloud.,It helps you in five areas:,Those areas are also called the , of AWS Well-Architected Framework.,The operational excellence pillar is a capacity to manage and monitor systems.,It improves supporting systems processes and procedures.,It includes:,The security pillar consists of protecting systems and data.,Well-Architected Framework applies security at all levels.,It protects both stored and in-transit data.,
,When possible, best security practices are automatically applied.,
,The reliability pillar is the ability to minimize disruptions of the system.,It obtains computing resources as needed.,It entails boosting system availability.,It automatically recovers the system from disruptions.,The performance efficiency pillar is the capacity to accurately use computing resources.,It satisfies the efficiency on demand.,Cost optimization pillar helps you run your cloud services at the lowest price points.,Cost optimization performs operations such as:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.","Making small and reversible changes,Prediction of system disruptions,Performing code tasks,Making documentation notes,Analysis of your costs,Operating managed services,Makes sure you only pay for what you use",,
AWS Cloud Journey,,"What You Will Learn About,The Cloud Journey Video",,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,"Summary of the Well-Architected Framework,Cloud computing benefits",,
AWS Cloud Eighth Recap,,"Module Overview,AWS Cloud Eighth Recap Video",,"In this eighth section, you have been introduced to the following concepts:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Related reads:,

","
,
,
,
,
",,
Innovation With AWS Cloud,,"Innovate with AWS Cloud,Innovation with AWS Cloud Video,Machine Learning - ML,Artificial Intelligence - AI,Serverless Applications",,"Innovation with AWS can improve your business in the cloud.,AWS Services help you: ,Some options for solving your problems that AWS offers you are:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,AWS offers you a tool that helps you develop ML features in the AWS cloud.,AWS has a service called Amazon SageMaker.,SageMaker reduces the development time and complexity of ML.,With ML, you can predict situations, solve complex issues, analyze data, and more.,Read more about Machine learning here: ,
,Artificial Intelligence - AI is software capable of performing complex human tasks.,AWS offers many services that are AI-powered:,Read more about Artificial Intelligence here: ,
,In AWS, you can run the serverless application with a service called AWS Lambda.,It maintains the server for you.,It allows you to give more attention to application development than to administration tasks.,Read more about Serverless and AWS Lambda here: 
","Evaluate your current business state,Determine the state you want to be at,Deal with the problems you need to solve,Machine Learning (ML),Artificial Intelligence (AI),Serverless applications,Service to build voice and text chatbots - Amazon Lex,Service that can convert text to speech - Amazon Transcribe,Service that can discover text patterns - Amazon Comprehend,Service that can detect potential fraud activities online - Amazon Fraud Detection",,
AWS Snow Family,,"What is AWS Snow Family?,AWS Snow Family Video,AWS Snowcone,AWS Snowball,AWS Snowmobile",,"AWS Snow Family is a group of devices that transport data in and out of AWS.,AWS Snow Family devices are physical devices.,They can transfer up to exabytes of data.,AWS Snow Family include three device types:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,AWS Snowcone is a secure and small device.,It transfers data.,It is made out of 8 TB of storage space, 4 GB of memory, and 2 CPUs.,AWS Snowball has 2 types of devices, described in the table below.,AWS Snowmobile moves large amounts of data to AWS.,It can transfer up to 100 petabytes of data","AWS Snowcone,AWS Snowball,AWS Snowmobile",,
AWS CAF - Cloud Adoption Framework,,"What is AWS CAF?,AWS CAF Video,Business Perspective,People Perspective,Governance Perspective,Platform Perspective,Security Perspective,Operations Perspective",,"AWS CAF is a framework that walks you through migration of applications to the cloud.,It provides suggestions assisting you in the migration process.,CAF has six focus areas:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,The Business Perspective is about justifying the investment.,The Business Perspective ensures that business and IT objectives meets the investment.,Roles in the Business Perspectives are:,The People Perspective evaluates skills, requirements, and roles in your organization.,It is about making sure that you have the right skills, competence, and processes in place to move to the cloud.,The evaluation process helps you implement necessary changes or improvements.,Roles in the People Perspectives are:,The Governance Perspective is about minimizing the risk.,And simultaneously, to maximize the business value.,It helps you to understand the gaps.,Giving you an understanding of how to ensure processes and staff skills.,Roles in the Governance Perspectives are:,The Platform Perspective helps you deploy new cloud solutions.,It also helps you migrate on-premises workload to the cloud.,Roles in the Platform Perspectives are:,The Security Perspective ensures that the organization's security objectives are met.,The Security Perspective includes objectives for:,Roles in the Security Perspectives are:,The Operations Perspective is about running the business.,Ensuring that the business operations meet the expectations.,It includes a year-to-year, quarter-to-quarter, and day-to-day business.,It helps define the necessary changes needed for successful cloud adoption.,Roles in the Operations Perspectives are:","Budget owners,Business managers,Finance managers,Strategy stakeholders,People managers,Human resources (HR),Staffing,Chief Information Officer (CIO),Enterprise architects,Business analysts,Program managers,Portfolio managers,Chief Technology Officer (CTO),Solutions architects,IT managers,Agility,Visibility,Auditability,Control,Chief Information Security Officer (CISO),IT security analysts,IT security managers,IT operations managers,IT support managers",,
Cloud Migration and Innovation,,"Introduction to AWS Migration and Innovation Video,What You Will Learn About",,"W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Click ""next"" to ","Migration and innovation in the AWS Cloud,AWS Cloud Adoption Framework,Key factors of a cloud migration,Benefits of AWS data migration solutions,Summary of AWS innovative solutions",,
AWS Cloud Seventh Recap,,"Module Overview,Seventh Recap Video",," In this seventh section, you have been introduced to the following concepts:,Refresh your memory by watching the summary video.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Related reads:",,,
AWS Marketplace,,"AWS Marketplace,AWS Marketplace Video,What is AWS Marketplace?,AWS Marketplace Categories",,"AWS Marketplace lets you list and sell software.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Marketplace is a digital catalog where vendors can list and sell their software.,Here you can explore, test, and purchase software that runs on AWS.,It gives detailed product information on listings such as:,Listings are categorized.,The categories help you to find better what you are looking for.,They are also making it easier for others to find your listing.,Overview of the categories:,Image created by Amazon Web Services,Read more about Marketplace at AWS Documentation: ","Pricing,Support options,Customer reviews",,
AWS Support Plans,,"AWS Cloud Support Plans,AWS Support Plans Video,Basic Support,Paid Support,Developer Support,Business Support,Enterprise Support,Technical Account Manager (TAM)",,"AWS offers four different support plans.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Basic is the default support option.,Basic support is free.,It grants access to whitepapers, documentation, and support communities.,There are limitations for what you can contact AWS for.,You need to pay to access a higher level of support than basic.,The alternatives are:,The alternatives cover different needs.,All plans have a monthly price.,Read here to compare support plans: ,Access to everything in Basic plus:,Everything in Basic and Developer plus:,Everything in Basic, Developer, and Business plus:,The Enterprise Plan includes access to a Technical Account Manager.,The TAM is the primary point of contact.,She helps you with design, architecture, and how to grow with AWS.,The TAM has access to expertise in all AWS services.,Read more about Support Plans at: ","Basic,Developer,Business,Enterprise,Developer: lowest cost,Business: cost in the middle,Enterprise: highest cost,Best practice guidance,Client-side diagnostic tools,Building-block architecture support on how to use AWS services together,Use-case guidance,All , checks,Limited support for third-party software,Application architecture guidance,A short project to assess and guide your company on architecture and scale,Technical account manager",,
AWS Cost Explorer,,"Cost Visualization Tool - AWS Cost Explorer,AWS Cost Explorer Video,AWS Cost Explorer Overview,AWS Cost Explorer Dashboard",,"Cost Explorer lets you visualize, understand, and manage your AWS costs.,The tool is used to create reports and analyze expenses.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Cost Explorer visualizes your cost and usage.,Filters and groups help you to drill down to find insights.,Cost Explorer has a web-based dashboard.,It lets you filter on periods, services, usage, and much more.,Cost Explorer helps you to understand better what drives cost.,The insights help you to optimize costs and make better decisions.,Image created by Amazon Web Services,Read more about Cost Explorer at: ",,,
AWS Budgets,,"Budget for Cloud Services - AWS,AWS Budget Video,Budget Overview",,"AWS Budget lets you plan usage, cost, and instance reservations.,The information in AWS Budget is updated three times a day.,Create custom alerts in Budgets.,Use the alerts to warn you if you surpass the usage forecast.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,The Budget lets you compare actual vs budgeted use.,It enables you to compare budgets with many dimensions.,Image created by Amazon Web Services,Read more about Budgets at AWS Documentation: ",,,
Cloud Migration Strategies,,"What Are Migration Strategies?,Cloud Migration Strategies Video,Rehosting,Replatforming,Refactoring,Repurchasing,Retaining,Retiring",,"Migration Strategies are plans that help you move your applications into the cloud.,There are six most common strategies you can implement for your application migration:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Rehosting is also called ,.,It is a process of moving applications without making any changes to them.,Replatforming is also called ,.,It is a process of moving applications with cloud optimizations.,Refactoring is also called ,.,It is a process of changing the application foundation/core and/or environment.,It helps with application scaling, performance, and further development.,Repurchasing is a process of changing business type.,It moves your application to a ,model from a traditional model.,Retaining involves keeping crucial business applications.,It could include applications that require refactoring before migration.,It is a process of removing unnecessary applications.",,,
AWS Consolidated Billing,,"Consolidated Billing Cloud Services,AWS Consolidated Billing Video,Benefits of Consolidated Billing",,"AWS lets you manage several accounts from a central location.,The central location allows you to have one bill cross all the accounts.,Many accounts, one single bill.,Marging bills is the core of Consolidated Billing.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,One bill for the AWS accounts in your organization.,It makes tracking costs easier.,Shared discounts cross accounts.,Read more about Consolidated Billing at AWS Documentation: ",,,
AWS Billing Dashboard,,"AWS Billing Dashboard Video,AWS Billing Dashboard Use",,"W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,The Billing Dashboard lets you pay your AWS bill, monitor usage, and analyze costs.,Read more about Billing Dashboard at AWS Documentation: ","Compare billing periods,View spending, for example: daily, monthly, or year-to-date,Find out how much use you have left on the Free Tier,Saving plans,Create cost and usage reports",,
AWS Pricing Models,,"Cloud Pricing Models - AWS,Pay for What You Use,Pay Less When You Reserve,Pay Less with Volume-Based Discount When You Use More,AWS Pricing Calculator",,"AWS has many different pay-as-you-go pricing options.,Pay only for the resources that you use.,No need for long-term contracts.,No need for licensing agreements.,Requires a commitment for future consumption.,You need to pay no matter if you use the services or not.,Reserve resources will give you a discount.,This option is for those who know that they need the resources in the future.,The service gets cheaper the more you use.,Pricing per unit gets lower when you cross a threshold.,More use, pay less.,The Pricing Calculator lets you create a cost estimate for the use of AWS resources.,Organize the estimates into groups.,Use the groups to simulate how your business is organized. For example, by cost centers.,The estimates can be shared with others by links.,Image created by Amazon Web Services,Pricing examples:",,,
AWS Free tier,,"Get an AWS Free Tier Account,About AWS Free Tier Video,Always Free,12 Months Free,Trails",,"The AWS Free Tier lets you try services for free for the specified period.,It has three different offerings:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,The offers in Always Free do not expire.,Always Free is available to everyone.,You need to have an account to get started.,This offer is free for the first 12 months.,It starts to count when you sign up with an account.,With 12 Months Free, you get more data to play with.,Trails are short-term offers.,It is for specific services.,The trial period starts when you activate the service.,The period length differs from service to service.,Examples: 30 days, 90 days, or 150 free hours of consumption.","Always Free,12 Months Free,Trials",,
AWS Pricing and Support,,"Introduction to AWS Pricing and Support,What You Will Learn About",,"W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students., Click the ""next"" button to continue.","AWS Pricing,AWS Support models,AWS Free Tier,Billing,AWS Budget,Cost Explorer,AWS Pricing Calculator,AWS Marketplace",,
AWS Cloud Sixth Recap,,"Module Overview,Sixth Recap Video",," In this Sixth section, you have been introduced to the following concepts:,Refresh your memory by watching the summary video.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,Related reads:, In the following chapters you will learn about AWS Pricing and Support.",,,
AWS TrustedAdvisor,,"Cloud Inspection Service - AWS TrustedAdvisor,AWS TrustedAdvisor Video,How TrustedAdvisor Works,AWS TrustedAdvisor Dashboard",,"TrustedAdvisor checks your account, evaluates, and recommends.,It recommends helping you follow AWS best practices.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,TrustedAdvisor is a web-based, real-time recommendation service.,The service checks your account and compares its findings to the following categories:,TrustedAdvisor returns a list of recommended actions.,It will also provide recommendations for learning material to understand AWS best practices better.,TrustedAdvisor has a dashboard.,The dashboard is web-based.,Access TrustedAdvisor from the AWS Management Console.,Image created by Amazon Web Services,The dashboard gives you an overview of the completed checks and results per category.,Read more about TrustedAdvisor at: ","Cost optimization,Performance,Security,Fault tolerance,Service limits,Green check: no problems,Orange triangle: recommended investigations,Red circle: recommended actions",,
AWS CloudTrail,,"Cloud Action Logging Service - AWS CloudTrail,AWS CloudTrail Video,CloudTrail,CloudTrail Events,CloudTrail Insights",,"CloudTrail logs actions inside your AWS environment.,It records API calls on your account.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,CloudTrail logs actions on your account as a trail.,Example of data logs:,CloudTrail gives a complete history of user activity and API calls on your resources.,CloudTrail can be used to create events.,Events are set up to understand what has happened.,CloudTrail lets you filter and locates specific events.,Events can for example, tell us:,The event gives situational insight.,CloudTrail has a feature called CloudTrail Insights.,Insights let you detect unusual API activities on your account by automation.,Read more about CloudTrail Insights at: ","Identity,Time,IP address,and much more.,What?,Who?,When?,How?",,
Learn Linear Dependence - Machine Learning,,Linear Dependence Video,,"In this video we will discuss linear dependency of vectors.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.",,,
AWS Serverless Preparation Quiz,,"The Test,Count Your Score,AWS Cloud Practitioner Exam",,"You can use the AWS Serverless Quiz to prepare for your certification exam.,The test contains 40 questions and there is no time limit.,The test is not official, it's just a nice way to see how much you know, or don't know, about the AWS Serverless.,You will get 1 point for each correct answer. At the end of the Quiz, your total score will be displayed. Maximum score is 40 points.",,,
AWS Serverless Developer Journey,,"Journey of a Serverless Developer,Local Testing,Journey of a Serverless Developer Video,AWS SAM",,"Let's assume you're a developer who wants to use Lambda in production.,When first experimenting with Lambda, you'll use the AWS Management Console to develop and deploy.,It makes it easy to develop with Lambda, but it is not suitable for production.,It's like altering files on your production servers.,It is recommended to use IDE or a basic text editor on your local workstation.,Every code change is sent to source and version control.,Developers need to be able to develop, test, and distribute their code locally.,This is where The AWS Serverless Application Model or AWS SAM comes in.,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.,AWS SAM is a serverless application deployment module for AWS CloudFormation.,With AWS SAM, you can design Lambda functions, APIs, serverless applications from the AWS Serverless Application Repository.,There are two key components of AS SAM:,To grasp SAM templates, you must first grasp infrastructure as code.,A template is a group of a specification to define your serverless application.,Templates allow you to create serverless solutions quickly and easily.,With templates, you don't need to write custom scripts or perform manual tasks.,Before deploying a template, you should test your configured Lambda functions.,The SAM CLI allows you to test your code locally and simulate the Lambda environment.,It allows for local invocations, sample payload generation, and Lambda function debugging.,This allows you to run unit tests, debug, and resolve issues locally.,After validating the code and templates, you may use the SAM package to build a deployment package.,It is a .zip file that SAM saves in Amazon S3.,You can then use CloudFormation to deploy the .zip file to generate resources using SAM deploy.,Related reads:","SAM Command Line Interface,SAM Templates",,
AWS Cloud Exercises,,"Exercises,Count Your Score,AWS Certified Cloud Practitioner",,"You can test your AWS Cloud skills with W3Schools' Exercises.,We have gathered a variety of AWS Cloud exercises (with answers) for each AWS Cloud Chapter.,Try to solve an exercise by editing some code, or show the answer to see what you've done wrong.,You will get 1 point for each correct answer. Your score and total score will always be displayed.",,,
Go Forth and Be Serverless,,"Go Forth and Be Serverless,
Go Forth and Be Serverless Video",,"Congratulations, you are now thinking ""serverless""!,In this course, you have learned the following concepts:,W3schools.com collaborates with Amazon Web Services to deliver digital training content to our students.","Event-Driven Architectures,Serverless Application Architectures,Error Handling,Application Migration,Scaling Serverless Applications,Securing Serverless Applications,Monitoring Serverless Applications,Serverless Deployments",,
