H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
AJAX ,PHP Example,"AJAX PHP Example,Example Explained,The PHP File - ""gethint.php""","Example,Example","AJAX is used to create more interactive applications.,The following example demonstrates how a web page can communicate with a 
web server while a user types characters in an input field:,In the example above, when a user types a character in the input field, a function 
called ""showHint()"" is executed.,The function is triggered by the onkeyup event.,Here is the HTML code:,Code explanation:,First, check if the input field is empty (str.length == 0). If it is, clear the 
content of the txtHint placeholder and exit the function.,However, if the input field is not empty, do the following:,The PHP file checks an array of names, and returns the corresponding name(s) to the 
browser:","Create an XMLHttpRequest object,Create the function to be executed when the server response is ready,Send the request off to a PHP file (gethint.php) on the server,Notice that q parameter is added gethint.php?q=""+str,The str variable holds the content of the input field","
<html>,<head>,<script>,function showHint(str) {,    
if (str.length == 0) { ,        
document.getElementById(""txtHint"").innerHTML = """";,        
return;,    } else {,        var xmlhttp = new 
XMLHttpRequest();,        xmlhttp.onreadystatechange = function() 
{,            if (this.readyState == 4 && 
this.status == 200) {,                document.getElementById(""txtHint"").innerHTML = 
this.responseText;,            
},        };,        xmlhttp.open(""GET"", ""gethint.php?q="" + str, true);,        xmlhttp.send();,    
},},</script>,</head>,<body>,<p><b>Start typing a name in the 
input field below:</b></p>,<form> ,First name: <input type=""text"" 
onkeyup=""showHint(this.value)"">,</form>,<p>Suggestions: <span id=""txtHint""></span></p>,
</body>,</html>",
AJAX ,Introduction,"Try it Yourself Examples in Every Chapter,AJAX Example Explained,What is AJAX?,How AJAX Works","AJAX Example,HTML Page,Function loadDoc()","In every chapter, you can edit the examples online, and click on a button to 
view the result. ,The HTML page contains a <div> section and a <button>.,The <div> 
section is used to display information from a server.,The <button> calls a function (if it is clicked).,The function requests data from a web 
server and displays it:,The ""ajax_info.txt"" file used in the example above, is a simple text file and looks like this:,AJAX = ,synchronous ,avaScript ,nd
,ML.,AJAX is not a programming language.,AJAX just uses a combination of:,AJAX allows web pages to be updated asynchronously by exchanging data with a web server behind the scenes.
This means that it is possible to update parts of a web page, without reloading the whole page.","Update a web page without reloading the page,Request data from a server - after the page has loaded,Receive data from a server - after the page has loaded,Send data to a server - in the background,A browser built-in XMLHttpRequest object (to request data from a web server),JavaScript and HTML DOM (to display or use the data),1. An event occurs in a web page (the page is loaded, a button is clicked),2. An XMLHttpRequest object is created by JavaScript,3. The XMLHttpRequest object sends a request to a web server,4. The server processes the request,5. The server sends a response back to the web page,6. The response is read by JavaScript,7. Proper action (like page update) is performed by JavaScript","
<!DOCTYPE html>,<html>,
<body>,
<div id=""demo"">,  <h2>Let AJAX change this text</h2>, 
<button type=""button"" onclick=""loadDoc()"">Change Content</button>,
 </div>,
</body>,
</html>
,
  <h1>AJAX</h1>,<p>AJAX is not a programming language.</p>,<p>AJAX is a 
  technique for accessing web servers from a web page.</p>,<p>AJAX stands for 
  Asynchronous JavaScript And XML.</p>
",
AJAX - The XMLHttpRequest Object,,"The XMLHttpRequest Object,Create an XMLHttpRequest Object,Access Across Domains,XMLHttpRequest Object Methods,XMLHttpRequest Object Properties",Example,"The keystone of AJAX is the XMLHttpRequest object.,All modern browsers support the XMLHttpRequest object.,The XMLHttpRequest object can be used to exchange data with a server behind the 
scenes. This means that it is possible to update parts of a web page, without 
reloading the whole page.,All modern browsers (Chrome, Firefox, Edge (and IE7+), Safari, Opera) have a built-in XMLHttpRequest object.,Syntax for creating an XMLHttpRequest object:,The ""ajax_info.txt"" file used in the example above, is a simple text file and looks like this:,For security reasons, modern browsers do not allow access across domains.,This means that both the web page and the XML file it tries to load, must be located on the same server.,The examples on W3Schools all open XML files located on the W3Schools domain.,If you want to use the example above on one of your own web pages,
the XML files you load must be located on your own server.",,"
  <h1>AJAX</h1>,<p>AJAX is not a programming language.</p>,<p>AJAX is a 
  technique for accessing web servers from a web page.</p>,<p>AJAX stands for 
  Asynchronous JavaScript And XML.</p>
",
W3Schools ,XML Certificate,How Does It Work?,,,"Study for free at W3Schools.com,Study at your own speed,Test your skills with W3Schools online quizzes,Apply for your certificate by paying an exam fee,Take your exam online, at any time, and from any location",,
XML ,Quiz,"The Test,Count Your Score",,"You can test your XML skills with W3Schools' Quiz.,The test contains 25 questions and there is no time limit.,The test is not official, it's just a nice way to see how much you know, or don't know, about XML.,You will get 1 point for each correct answer. At the end of the Quiz,
your total score will be displayed. Maximum score is 25 points.",,,
XML ,Examples,,,"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
",,,
"XSLT, XPath, and XQuery ,Functions Reference",Functions,XSLT Functions,,"XSLT 2.0, XPath 2.0, and XQuery 1.0, share the same functions library., Functions are often called with the fn: prefix, such as fn:string(). 
However, since fn: is the default prefix of the namespace, the function names do 
not need to be prefixed when called.,Component Extraction Functions on Durations, Dates and Times ,General Functions on Sequences,Functions That Test the Cardinality of Sequences ,Equals, Union, Intersection and Except ,Aggregate Functions,Functions that Generate Sequences,In addition, there are the following built-in XSLT functions:",,,
XSLT ,Elements Reference,XSLT Elements,,"The XSLT elements from the W3C Recommendation (XSLT Version 1.0).,The links in the ""Element"" column point to attributes and more
useful information about each specific element.",,,
XML DOM ,Parser Errors,XML Parser Error,Example,"When trying to open an XML document, a parser-error may occur.,If the parser encounters an error, it may load an XML 
document containing the error description.,The code example below tries to load an XML document that is not well-formed.
,You can read more about well-formed XML in ,.,Look at the XML file: ",,,
"XML DOM - The , Object",Comment,"The Comment object,Comment Object Properties,Comment Object Methods",,"The examples below use the XML file ,. ,
,The Comment object represents the content of comment nodes in a document.",,,
"XML DOM - The , Object",CDATASection,"The CDATASection object,CDATASection Object Properties,CDATASection Object Methods",,"The examples below use the XML file ,. ,
,The CDATASection object represents a CDATA section in a document.,A CDATA section contains text that will NOT be parsed by a parser. Tags inside a CDATA section will NOT be treated as markup and entities will not be expanded. 
The primary purpose is for including material such as XML fragments, without needing to escape all the delimiters.,The only delimiter that is recognized in a CDATA section is ""]]>"" - which indicates the end of the CDATA section. CDATA sections cannot be nested.",,,
"The , Object",XMLHttpRequest,"The XMLHttpRequest Object,XMLHttpRequest Object Methods,XMLHttpRequest Object Properties",,"With the XMLHttpRequest object you can update parts of a web 
page, without reloading the whole page.,
Create a simple XMLHttpRequest, and retrieve data from a TXT file.,
Retrieve header information of a resource (file).,
Retrieve specific header information of a resource (file).,
How a web page can communicate with a web server while a user type characters in an input field.,
How a web page can fetch information from a database with the XMLHttpRequest object.,
Create an XMLHttpRequest to retrieve data from an XML file and display the data in an HTML table.,The XMLHttpRequest object is used to exchange data with a server behind the scenes.,The XMLHttpRequest object is ,, because you can:","Update a web page without reloading the page,Request data from a server after the page has loaded ,Receive data from a server after the page has loaded,Send data to a server in the background",,
"XML DOM - The , Object",Text,"The Text object,Text Object Properties,Text Object Methods",,The Text object represents the textual content of an element or attribute.,,,
"XML DOM - The , Object",Attr,"The Attr object,Attr Object Properties",,"The Attr object represents an attribute of an Element object. The allowable 
values for attributes are usually defined in a DTD. ,Because the Attr object is also a Node, it inherits the Node object's properties and methods. However, 
an attribute does not have a parent node and is not considered to be a child node of an element, and will return 
null for many of the Node properties.",,,
"XML DOM - The , Object",Element,"The Element object,Element Object Properties,Element Object Methods",,"The Element object represents an element in an XML document. Elements may contain attributes,
other elements, or text. If an element contains text, the text is represented in a text-node., Text is always stored in text nodes. A common error in DOM 
processing is to navigate to an element node and expect it to contain the text. 
However, even the simplest element node has a text node under it. For example, 
in <year>2005</year>, there is an element node (year), and a text node under it, 
which contains the text (2005).,Because the Element object is also a Node, it inherits the Node object's properties and methods. ",,,
"XML DOM - The , Object",Document,"The XML Document Object,Document Object Properties,Document Object Methods,DocumentType Object Properties,DocumentImplementation Object Methods,ProcessingInstruction Object Properties",,"The Document object represents the entire XML document.,The Document object is the root of an XML document tree, and gives us the primary access to the document's data.,Since element nodes, text nodes, comments, processing instructions, etc. 
cannot exist outside the document, the Document object also contains methods to 
create these objects. The Node objects have a ownerDocument property which 
associates them with the Document where they were created.,Each document has a DOCTYPE attribute that whose value is either null or a DocumentType object.,The DocumentType object provides an interface to the entities defined for an 
XML document.,The DOMImplementation object performs 
operations that are independent of any particular instance of the document 
object model.,The ProcessingInstruction object represents a processing instruction.,A processing instruction is used as a way to keep 
processor-specific information in the text of the XML document.",,,
"XML DOM - The , Object",NamedNodeMap,"The NamedNodeMap object,NamedNodeMap Object Properties,NamedNodeMap Object Methods",,"The NamedNodeMap object represents an unordered list of nodes. ,The nodes in the NamedNodeMap can be accessed through their name.,The NamedNodeMap keeps itself up-to-date. If an element is deleted or added,
in the node list or the XML document, the list is automatically updated., In a named node map, the nodes are not returned in any particular order.",,,
"XML DOM - The , Object",NodeList,"The NodeList object,NodeList Object Properties,NodeList Object Methods",,"The NodeList object represents an ordered list of nodes. ,The nodes in the node list can be accessed through their index number (starting from 0).,The node list keeps itself up-to-date. If an element is deleted or added, in the node list or the XML document,
the list is automatically updated., In a node list, the nodes are returned in the order in which they are specified in the XML 
document.",,,
"XML DOM - The , Object",Node,"The Node Object,Node Object Properties,Node Object Methods",,"The Node object represents a single node in the document tree.,A node can be an element node, an attribute node, a text node, or any other of the node types explained in the 
, chapter.,Notice that while all objects inherits the Node properties / methods for 
dealing with parents and children, not all objects can have parents or children. 
For example, Text nodes may not have children, and adding children to such nodes results in a DOM error.",,,
XML DOM ,Node Types,"Node Types,Node Types - Return Values,NodeTypes - Named Constants",,"The DOM presents a document as a hierarchy of node objects.,The examples below use the XML file ,. ,The following table lists the different W3C node types, and which node types they 
may have as children:,The following table lists what the nodeName and the nodeValue properties will return for each node type:",,,
