H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
Colors - FS 595,,"The FS 595 Color Standard,FS 595 Highway Colors,Downloads,FS 595 Safety Colors,FS 595 Camouflage Colors,ANA Colors (Army Navy Aero),FS 595C","Example,Example,Example,Example,Example,Example,Example,Example","The numbers in parentheses are references to 
FS 595.,The #hex values are non official approximate values intended to simulate 
highway colors in HTML:,The w3-highway-, names are references to the color library 
,:,FS 595 color libraries can be downloaded from: 
,.,The numbers in parentheses are references to 
FS 595.,The hex values are non official approximate values intended to simulate 
safety colors in HTML:,The w3-safety, names are references to the color library 
,:,The numbers in parentheses are references to FS 595.,The hex values are non official approximate values intended to simulate camouflage colors in HTML:,The w3-camo-, names are references to the color library
,:,
,The hex values are non official approximate values intended to simulate ANA colors in HTML:,The values in parentheses are references to the color library ,:,FS 595C is the latest known version of the FS 595 standard.,These hex values are non official approximate values intended to simulate FS 595C colors in HTML:,Source: ",,"
 <span style=""color:#fff;background-color:#ee9600"">Schoolbus</span>,
 <span 
 class=""w3-highway-schoolbus"">Schoolbus</span>,
 <span style=""color:#fff;background-color:#bd1e24"">DANGER !</span>
,
 <span class=""w3-safety-red"">DANGER 
 !</span>,
<div style=""color:#fff;background-color:#9495a5"">Camouflaged Ship</div>
,
<div class=""w3-camo-gray"">Camouflaged Ship</div>
,
<div style=""color:#fff;background-color:#a0333a"">,
<p>ANA Aircraft Red</p>,
</div>
,
<div 
 class=""w3-ana-619"">,
<p>ANA Aircraft Red</p>,
</div>
",
HTML ,Color Picker,"RGB (Red, Green, Blue)",,,,,
Colors 2018,,"Color of the Year 2018,The Hottest Spring Colors 2018,Classic Spring Colors 2018,The Hottest Fall/Winter Colors 2018,Classic Fall/Winter Colors 2018",,,,,
Colors 2019,,"Color of the Year 2019,The Hottest Spring/Summer Colors 2019,Autumn/Winter Colors 2019,Classic Autumn/Winter Colors 2019",,,,,
Colors 2016,,"Colors of the Year 2016,The Hottest Spring Colors 2016,The Hottest Fall Colors 2016",,"The Pantone fashion color report for the Spring 2016 told us that we would wear colors that suggests health, peace, and accessibility because they make us feel comfortable.,The 
2016 spring hues also reflect our access to modern art and a desire for natural surroundings.,Pantone told us that in the Fall 2016 we would wear colors that suggests 
strength, confidence, and complexity.,The hues also reflect our desire for tranquility and optimism:",,,
Colors 2017,,"Color of the Year 2017,The Hottest Spring Colors 2017,The Hottest Fall Colors 2017",,"Pantone told us that in the Spring of 2017 we would wear bright and vivid colors 
as well as those that convey a sense of earthiness:",,,
HTML ,Color Mixer,,,Mix two colors and see the result.,,,
Colors 2020,,"Color of the Year 2020,The Hottest Spring/Sommer Colors 2020,Classic Spring/Sommer Colors 2020,Autumn/Winter Colors 2020,Download the Libraries",,,,,
Compound Color Schemes,,,,"Compound schemes (aka Split Complementary) are almost the same as complementary schemes.,Instead of using colors that are opposites, it uses colors on both sides of the opposite hue",,,
Triadic Color Schemes,,,,Triadic schemes are made up of hues equally spaced around the color wheel.,,,
Colors 2021,,"The Hottest Spring/Sommer Colors 2021,Classic Spring/Sommer Colors 2021,Download the Libraries",,,,,
Complementary Color Schemes,,,,"Complementary schemes are created by combining colors from opposite sides of the color wheel.,Complementary color schemes mostly consist of two complementary colors expanded with grey tones, tints, and shades.",,,
Colors of the Year,,Colors of the Year 2015-2000,,,,,
Analogous Color Schemes,,,,"Analogous color schemes are created by using colors that are next to each other on the color wheel.,If an analogous color scheme does not have enough contrast between the colors (for a nice website design), it can be adjusted to give it more variety.",,,
Monochromatic Color Schemes,,,,"Monochromatic color schemes are easy to create because they use only one color.,Monochromatic schemes use different tones from the same angle on the color wheel (,).,Monochromatic color schemes are guaranteed to suit each other because they 
all come from the same family. ",,,
Color Psychology,,The Perception of Colors,,,"Colors can influence human behavior.,Colors can influence human perceptions.,Colors can influence the taste of food.,Colors can influence attractiveness.",,
W3.CSS ,Flat UI Colors,Flat UI,Example,Another popular color scheme is Flat UI:,,"
<div class=""w3-flat-emerald"">,
  <p>London is the most populous city in the United Kingdom,,
  with a metropolitan area of over 9 million inhabitants.</p>,
</div>
",
Windows 8 Colors,,Windows 8,Example,"Windows 8 was the first major operating system focused on flat design and modern colors.,This example shows how to use Windows 8 colors with W3.CSS:",,"
<div class=""w3-win8-lime"">,
  <p>London is the most populous city in the United Kingdom,,
  with a metropolitan area of over 9 million inhabitants.</p>,
</div>
",
Windows Metro UI Colors,,Using Metro Colors in W3.CSS,Example,"Metro is the nickname of Microsoft Design Language (MDL).,Metro is focused on flat design and modern colors:,W3.CSS is a modern CSS framework used for styling HTML pages.,These examples shows you how to use Windows Metro colors with W3.CSS:",,"
<div class=""w3-metro-light-green"">,
  <p>London is the most populous city in the United Kingdom,,
  with a metropolitan area of over 9 million inhabitants.</p>,
</div>
",
W3.CSS ,Colors,"W3.CSS Default Color Classes,W3.CSS Text Color Classes,Hover Color Classes",,"W3.CSS is a modern CSS framework used for styling HTML pages.,The default color class used in W3.CSS is inspired by Material Design.,Material Design colors reflect the colors used in marketing, road signs, and sticky notes.,The following W3.CSS color classes can be used on any HTML element:,The following W3.CSS text color classes can be used on any HTML element:,The following W3.CSS hover color classes can be used on any HTML element:",,,
Color ,Brands,"Intel,Instagram,IBM,Yahoo!,Amazon,Netflix,Coca-Cola,Pepsi,IKEA,Android",,The hex values below are approximate values intended to simulate branded colors.,,,
Color ,Palettes,,,"On this page you will find some carefully designed color 
palettes, free to use.",,,
HTML Color Shades,,"Shades of Gray,Gray / Grey Web Colors,Shades of Red,16 Million Different Colors,Web Safe Colors?",,"Gray colors are displayed using an equal amount of power to all of the light sources.,To make it easy for you to select a gray color we have compiled a table of gray shades for you:,The color names of HTML / CSS was inherited from the ,.,HTML / CSS defined gray at the midpoint of the 8-bit gray scale (128,128,128).,X11 defined gray to be (190,190,190); which is closer to HTML silver.,There are several gray color names in HTML / CSS.,All gray colors are spelled as gray (not grey).,This spelling was inherited from the ,.,All modern browsers accept both gray and grey, but early versions of Internet Explorer did not recognize grey,If you look at the color table below, you will see the result of varying
the red light from 0 to 255, while keeping the green and blue light at zero.,Click on the hexadecimal values, if you want to analyze the color in our color picker.,The combination of Red, Green and Blue values from 0 to 255 gives a total of
more than 16 million different colors to play with (256 x 256 x 256).,Most modern monitors are capable of displaying at least 16384 different colors.,Many years ago, when computers supported maximum 256 different colors, a list 
of 216 ""Web Safe Colors"" was suggested as a Web standard (reserving 40 fixed 
system colors).,This is not important now, since most computers can display millions of 
different colors.,This 216 hex values cross-browser color palette was created to ensure that all computers 
would display the colors correctly when running a 256 color palette:",,,
HTML Color Groups,,Color Names Sorted by Color Groups,,"All modern browsers support the following 140 color names (click on a color name, or a hex value, to view the color as the background-color along with different text colors):",,,
HTML Color Values,,Named Colors Sorted by HEX Value,,,,,
HTML Color Names,,Color Names Supported by All Browsers,,"All modern browsers support the following 140 color names (click on a color name, or a hex value, to view the color as the background-color along with different text colors):",,,
