H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
"CSS , Property",Layout - The position,"The position Property,position: static;,position: relative;,position: fixed;,position: absolute;,position: sticky;,Positioning Text In an Image,More Examples,All CSS Positioning Properties","Example,Example,Example,Example,Example,Example","The , property specifies the type of 
positioning method used for an element (static, relative, fixed, absolute or 
sticky).,The , property specifies the type of positioning method used for an element.,There are five different position values: ,Elements are then positioned using the top, bottom, left, and right 
properties. However, these properties will not work unless the , 
property is set first. They also work differently depending on the position 
value.,HTML elements are positioned static by default.,Static positioned elements are not affected by the top, bottom, left, and right properties.,An element with , is not positioned in any special way; it is 
always positioned according to the normal flow of the page:,Here is the CSS that is used:,An element with , is positioned relative to its normal position.,Setting the top, right, bottom, and left properties of a relatively-positioned element will cause
it to be adjusted away from its normal position. Other content will not be adjusted to fit into any gap left by the 
element.,Here is the CSS that is used:,An element with , is positioned relative to the viewport, which means it always 
stays in the same place even if the page is scrolled. The top, 
right, bottom, and left properties are used to position the element.,A fixed element does not leave a gap in the page where it would normally have been located.,Notice the fixed element in the lower-right corner of the page. Here is the CSS that is used:,An element with , is positioned relative to the nearest positioned ancestor 
(instead of positioned relative to the viewport, like fixed).,However; if an absolute positioned element has no positioned ancestors, 
it uses the document body, and moves along with page scrolling., Absolute positioned elements are removed from the normal flow, and can overlap elements.,Here is a simple example:,Here is the CSS that is used:,An element with , is positioned based on the user's scroll position.,A sticky element toggles between , and ,, depending on the scroll position. It is positioned relative until a given offset position is met in the viewport - then it ""sticks"" in place (like position:fixed).,In this example, the sticky element sticks to the top of the page (,), when you reach its scroll position.,How to position text over an image:,
This example demonstrates how to set the shape of an element. The element is clipped into this shape, and displayed.",,,
CSS ,Combinators,"CSS Combinators,Descendant Selector,Child Selector (>),Adjacent Sibling Selector (+),General Sibling Selector (~),All CSS Combinator Selectors","Example,Example,Example,Example","A CSS selector can contain more than one simple selector. Between the simple 
selectors, we can include a combinator.,There are four different combinators in CSS:,The descendant selector matches all elements that are descendants of a specified 
element.,The following example selects all <p> elements inside <div> elements: ,The child selector selects all elements that are the children of a 
specified element.,The following example selects all <p> elements that are  
children of a <div> 
element:,The adjacent sibling selector is used to select an element that is directly 
after another specific element.,Sibling elements must have the same parent element, and ""adjacent"" means 
""immediately following"".,The following example selects the first <p> element that are placed immediately after <div> elements:,The general sibling selector selects all elements that are next siblings of a specified element.,The following example selects all <p> elements that are next siblings of <div> elements: ","descendant selector (space),child selector (>),adjacent sibling selector (+),general sibling selector (~)",,
CSS ,Layout - width and max-width,"Using width, max-width and margin: auto;",Example,"As mentioned in the previous chapter; a block-level element always takes up the full width available 
(stretches out to the left and right as far as it can).,Setting the , of a block-level element will prevent it from stretching 
out to the edges of its container. Then, you can set the 
margins to auto, to horizontally center the element within its container. The 
element will take up the specified width, and the remaining space will be split 
equally between the two margins:, The problem with the , above occurs when the browser window is 
smaller than the width of 
the element. The browser then adds a horizontal scrollbar to the page.,Using , instead, in this situation, will improve the 
browser's handling of small windows. This is important when making a site usable 
on small devices:, Resize the browser window to less than 500px wide, to see the difference between 
the two divs!,Here is an example of the two divs above:",,,
"CSS , Property",Layout - The display,"The display Property,Block-level Elements,Inline Elements,Display: none;,Override The Default Display Value,Hide an Element - display:none or visibility:hidden?,More Examples,CSS Display/Visibility Properties","Example,Example,Example,Example,Example","The , property is the most important CSS property for controlling layout.,The , property specifies if/how an element is displayed.,Every HTML element has a default display value depending on what type 
of element it is. The default display value for most elements is , or 
,.,Click to show panel,A block-level element always starts on a new line and takes up the full width available 
(stretches out to the left and right as far as it can).,Examples of block-level elements:,An inline element does not start on a new line and only takes up as much width as necessary.,This is , a paragraph.,Examples of inline elements:, is commonly used with JavaScript to hide 
and show elements without deleting and recreating them. Take a look at our last 
example on this page if you want to know how this can be achieved.,The , element uses , 
as default. ,As mentioned, every element has a default display value. However, you can 
override this.,Changing an inline element to a block element, or vice versa, can be useful for 
making the page look a specific way, and still follow the web standards.,A common example is making inline , elements for horizontal menus:,The following example displays <span> elements as block elements:,The following example displays <a> elements as block elements:,Hiding an element can be done by setting the , property to 
,. 
The element will be hidden, and the page will be displayed as if the element is not 
there:, also hides an element.,However, the element will still take up the same space 
as before. The element will be hidden, but still affect the layout:,
This example demonstrates display: none; versus visibility: hidden;,
This example demonstrates how to use CSS and JavaScript to show an element on 
click.","<div>,<h1> - <h6>,<p>,<form>,<header>,<footer>,<section>,<span>,<a>,<img>",,
CSS ,Lists,"HTML Lists and CSS List Properties,Different List Item Markers,An Image as The List Item Marker,Position The List Item Markers,Remove Default Settings,List - Shorthand property,Styling List With Colors,More Examples,All CSS List Properties","Example,Example,Example,Example,Example,Example","In HTML, there are two main types of lists:,The CSS list properties allow you to:,The , property specifies the type of list item 
marker.,The following example shows some of the available list item markers: ,Note: Some of the values are for unordered lists, and some for ordered lists.,The , property specifies an image as the list 
item marker:,The , property specifies the position of the list-item markers 
(bullet points).,""list-style-position: outside;"" means that the bullet points will be outside 
the list item. The start of each line of a list item will be aligned vertically. 
This is default:,""list-style-position: inside;"" means that the bullet points will be inside 
the list item. As it is part of the list item, it will be part of the text and 
push the text at the start:,The , property can also be 
used to remove the markers/bullets. Note that the list also has default margin 
and padding. To remove this, add , and , to <ul> or <ol>:,The , property is a shorthand property. It is used to set all the 
list properties in one declaration:,When using the shorthand property, the order of the property values are:,If one of the property values above are missing, the default value for the 
missing property will be inserted, if any.,We can also style lists with colors, to make them look a little more 
interesting.,Anything added to the <ol> or <ul> tag, affects the entire list, while 
properties added to the <li> tag will affect the individual list items:,
This example demonstrates how to create a list with a red left border.,
This example demonstrates how to create a bordered list without bullets.,
This example demonstrates all the different list-item markers in CSS.","Coffee,Tea,Coca Cola,Coffee,Tea,Coca Cola,unordered lists (<ul>) - the list items are marked with bullets,ordered lists (<ol>) - the list items are marked with numbers or letters,Set different list item markers for ordered lists,Set different list item markers for unordered lists,Set an image as the list item marker,Add background colors to lists and list items,Coffee -
,Tea,Coca-cola,Coffee -
,Tea,Coca-cola, (if a list-style-image is specified, 
the value of this property will be displayed if the image for some reason 
cannot be displayed), (specifies whether the list-item markers should appear inside or outside the content flow), (specifies an image as the list item 
marker),Coffee,Tea,Coca Cola",,
CSS ,Tables,"Table Borders,Full-Width Table,Collapse Table Borders","Example,Example,Example,Example","The look of an HTML table can be greatly improved with CSS:,To specify table borders in CSS, use the , property.,The example below specifies a black border for <table>, <th>, and <td> elements:,The table above might seem small in some cases. If you need a table that should span the entire screen (full-width), add , to the 
<table> element:,The , property sets whether the table borders 
should be collapsed into a single border:,If you only want a border around the table, only specify the , property for 
<table>:",,,
CSS ,Browser Support Reference,"CSS Reference With Browser Support,Icon Explanations",,"The table below lists all CSS properties and how each property is supported in the different browsers:,The number to the right of the browser icon indicates in which browser version the property was first supported.",,,
"CSS , Reference",Default Values,Default CSS Values for HTML Elements,,The table below shows the default CSS browser values for all HTML elements.,,,
CSS ,Legal Color Values,"CSS Colors,Hexadecimal Colors,Hexadecimal Colors With Transparency,RGB Colors,RGBA Colors,HSL Colors,HSLA Colors,Predefined/Cross-browser Color Names,The currentcolor Keyword","Example,Example,Example,Example,Example,Example,Example,Example","Colors in CSS can be specified by the following methods:,A hexadecimal color is specified with: #RRGGBB, where the RR (red), GG (green) and BB (blue) hexadecimal integers specify the components of the color. 
All values must be between 00 and FF.,For example, the #0000ff value is rendered as blue, because the blue component is set to its highest value (ff) and the others are set to 
00.,A hexadecimal color is specified with: #RRGGBB. To add transparency, add two 
additional digits between 00 and FF.,An RGB color value is specified with the ,, which has the following syntax:,Each parameter (red, green, and 
blue) defines the intensity of the color and can be an integer between 0 and 255 or a percentage value (from 0% to 100%).,For example, the rgb(0,0,255) value is rendered as blue, 
because the blue parameter is set to its highest value (255) and the others are 
set to 0.,Also, the following values define equal color: rgb(0,0,255) and rgb(0%,0%,100%).,RGBA color values are an extension of RGB color values with an alpha channel - which specifies the opacity of the object.,An RGBA color is specified with the ,, which has the following syntax:,The alpha parameter is a number between 0.0 (fully transparent) and 1.0 (fully opaque).,HSL stands for hue, saturation, and lightness - and represents a cylindrical-coordinate representation of colors.,An HSL color value is specified with the ,, which has the following syntax:,Hue is a degree on the color wheel (from 0 to 360) - 0 (or 360) is red, 120 
is green, 240 is blue. Saturation is a percentage value; 0% means a shade of 
gray and 100% is the full color. Lightness is also a percentage; 0% is black, 
100% is white.,HSLA color values are an extension of HSL color values with an alpha channel - which specifies the opacity of the object.,An HSLA color value is specified with the ,, which has the following syntax:,The alpha parameter is a number between 0.0 (fully transparent) and 1.0 (fully opaque).,140 color names are predefined in the HTML and CSS color specification.,For example: ,, ,, ,, ,, etc:,The , keyword refers to the value of the color property of an element.","Hexadecimal colors,Hexadecimal colors with transparency ,RGB colors,RGBA colors,HSL colors,HSLA colors,Predefined/Cross-browser color names,With the , keyword",,
CSS ,Units,"CSS Units,Absolute Lengths,Relative Lengths,Browser Support",Example,"CSS has several different units for expressing a length.,Many CSS properties take ""length"" values, such as ,, ,, ,, 
,, etc., is a number followed by a length unit, such as ,, 
,, etc., A whitespace cannot appear between the number and the unit. However, if the value is 
,, the unit can be omitted.,For some CSS properties, negative lengths are allowed.,There are two types of length units: , and ,.,The absolute length units are fixed and a length expressed in any of these will appear as exactly that size.,Absolute length units are not recommended for use on screen, because screen sizes vary so much. 
However, they can be used if the output medium is known, such 
as for print layout.,* Pixels (px) are relative to the viewing device. For low-dpi devices, 1px is one device pixel (dot) of the display. For printers and high resolution 
screens 1px implies multiple device pixels.,Relative length units specify a length relative to another length property. 
Relative length units scale better between different rendering medium.,The numbers in the table specify the first browser version that fully supports the 
length unit.",,,
CSS ,Animatable,"Definition and Usage,Browser Support,Animatable Properties",Example,"Some CSS properties are ,, meaning that they can be used in animations and transitions.,Animatable properties can change gradually from one value to another, like size, numbers, percentage and color.,The numbers in the table specifies the first browser version that fully support CSS animations.,Numbers followed by -webkit-, -moz-, or -o- specify the first version that worked with a prefix.,These properties are , in CSS:",,,
CSS ,Web Safe Fonts,"Best Web Safe Fonts for HTML and CSS,Arial (sans-serif),Verdana (sans-serif),Helvetica (sans-serif),Tahoma (sans-serif),Trebuchet MS (sans-serif),Times New Roman (serif),Georgia (serif),Garamond (serif),Courier New (monospace),Brush Script MT (cursive)","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","The following fonts are the best web safe fonts for HTML and CSS: ,Arial is the most widely used font for both online and printed media. Arial 
is also the default font in Google Docs.,Arial is one of the safest web fonts, and it is available on all major operating systems.,Verdana is a very popular font. Verdana is easily readable even for small font sizes.,The Helvetica font is loved by designers. It is suitable for many types of business.,The Tahoma font has less space between the characters.,Trebuchet MS was designed by Microsoft in 1996. Use this font carefully. Not 
supported by all mobile operating systems.,Times New Roman is one of the most recognizable fonts in the world. It looks 
professional and is used in many newspapers and ""news"" websites. It is also the 
primary font for Windows devices and applications.,Georgia is an elegant serif font. It is very readable at different font sizes, so it is a good candidate for mobile-responsive design.,Garamond is a classical font used for many printed books. It has a timeless 
look and good readability.,Courier New is the most widely used monospace serif font. 
Courier New is often used with coding displays, and many email providers 
use it as their default font. Courier New is also the standard font for movie 
screenplays.,The Brush Script MT font was designed to mimic handwriting.
It is elegant and sophisticated, but can be hard to read. Use it carefully.","Arial (sans-serif),Verdana (sans-serif),Helvetica (sans-serif),Tahoma (sans-serif),Trebuchet MS (sans-serif),Times New Roman (serif),Georgia (serif),Garamond (serif),Courier New (monospace),Brush Script MT (cursive)",,
"CSS , Reference",Aural,"Aural Style Sheets,CSS Aural Reference",,"Aural style sheets use a combination of speech synthesis and sound effects to make the user listen to information, instead of reading information.,Aural presentation can be used:,The aural presentation converts the document to plain text and feed this to a
screen reader (a program that reads all the characters on the screen).,An example of an Aural style sheet:,The example above will make the speech synthesizer play a sound, then speak the headers in a very rich male voice.,The ""CSS"" column indicates in which CSS version the property is defined (CSS1 or CSS2).","by blind people,to help users learning to read,to help users who have reading problems,for home entertainment,in the car,by print-impaired communities",,
PX to EM ,Conversion,"PX to EM Converter,Body Font Size",,"In the table below, select a body font size in pixels (px) to display a 
complete ""px to em and percent"" conversion table., The default font size is usually 16px.","Set a default font size (usually 16px),Then, convert a pixel value to em, based on the default size,Or, convert an em value to pixels, based on the default size",,
"CSS , Reference",Functions,CSS Functions,,CSS functions are used as a value for various CSS properties.,,,
"CSS , Reference",Selector,CSS Selectors,,"In CSS, selectors are patterns used to select the element(s) you want to style.,Use our , to demonstrate the different selectors.",,,
CSS ,Reference,CSS Properties,,,,,
CSS ,Exercises,"Exercises,Count Your Score",,"You can test your CSS skills with W3Schools' Exercises.,We have gathered a variety of CSS exercises (with answers) for each CSS Chapter.,Try to solve an exercise by editing some code. Get a ""hint"" if you're stuck, or show the answer to see what you've done wrong.,You will get 1 point for
each correct answer. Your score and total score will always be displayed.",,,
W3Schools ,CSS Certificate,How Does It Work?,,,"Study for free at W3Schools.com,Study at your own speed,Test your skills with W3Schools online quizzes,Apply for your certificate by paying an exam fee,Take your exam online, at any time, and from any location",,
CSS ,Quiz,"The Test,Count Your Score",,"You can test your CSS skills with W3Schools' Quiz.,The test contains 25 questions and there is no time limit. ,The test is not official, it's just a nice way to see how much you know, or don't know, about CSS.,You will get 1 point for each correct answer. At the end of the Quiz,
your total score will be displayed. Maximum score is 25 points.",,,
Sass ,Tutorial,"Examples in Each Chapter,Sass Function References",Sass Example,"Our ""Show Sass"" tool makes it easy to learn Sass, it shows both the code and the result.,At W3Schools you will find complete references of all Sass functions with syntax and examples.",,,
CSS ,Grid Item,"Child Elements (Items),The grid-column Property:,The grid-row Property:,The grid-area Property,Naming Grid Items,The Order of the Items","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","
,
,A grid , contains grid ,.,By default, a container has one grid item for each column, in each row, but you can style the grid items so that they 
will span multiple columns and/or rows.,The , property defines on which 
column(s) to place an item.,You define where the item will start, and where the item will end.,To place an item, you can refer to ,, or use the keyword ""span"" to 
define how many columns the item will span.,The , property defines on which row to 
place an item.,You define where the item will start, and where the item will end.,To place an item, you can refer to ,, or use the keyword ""span"" to 
define how many rows the item will span:,The , property can be used as a shorthand property for the 
,, ,, , and the , properties.,The , property can also be used to assign names to grid items.,Named grid items can be referred to by the , property 
of the grid container.,Each row is defined by apostrophes (' '),The columns in each row is defined inside the apostrophes, separated by a 
space.,To define two rows, define the column of the second row inside another set of apostrophes:,The Grid Layout allows us to position the items anywhere we like.,You can re-arrange the order for certain screen sizes, by using media queries:",,,
CSS ,Grid Container,"Grid Container,The grid-template-columns Property,The grid-template-rows Property,The justify-content Property,The align-content Property","Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example,Example","
,
,To make an HTML element behave as a grid container, you have to set the , property to , or ,.,Grid containers consist of grid items, placed inside columns and rows.,The , property defines the 
number of columns in your grid layout, and it can define the width of each column.,The value is a space-separated-list, where each value defines the width 
of the respective column.,If you want your grid layout to contain 4 columns, specify the width of the 4 columns, or ""auto"" if all columns should have the same width.,The , property can also be used to specify the size (width) of the columns.,The , property defines the height of each row.,The value is a space-separated-list, where each value defines the height of the respective row:,The , property is used to align the whole grid inside the container.,The , property is used to , align the whole grid inside the container.",,,
CSS ,Templates,CSS Layout Templates,,"We have created some responsive starter templates with CSS.,You are free to modify, save, share, and use them in all your projects.",,,
