H1_leftside_heading,H1_rightside_heading,H2,H3,All_para,li,div,div_2
Statistics - Mode,,"Mode,Finding the Mode,Finding the Mode with Programming","Example,Example","The mode is a type of average value, which describes where most of the data is located.,The mode is the value(s) that are the most common in the data.,A dataset can have multiple values that are modes.,A distribution of values with only one mode is called ,.,A distribution of values with two modes is called ,. In general, a distribution with more than one mode is called ,.,Mode can be found for both categorical and numerical data.,Here is a , example:,Both 7 and 12 appears two times each, and the other values only once. The modes of this data is 7 and 12. ,Here is a , example with names:,John appears two times, and the other values only once. The mode of this data is John.,The mode can easily be found with many programming languages.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.",,,
Statistics - Median,,"Median,Finding the Median,Finding the Median with Programming","Example,Example","The median is a type of average value, which describes where the center of the data is located.,The median is the , value in a data set ordered from low to high.,The median can only be calculated for numerical variables.,The formula for finding the middle value is:,\( \displaystyle \frac{n + 1}{2} \),Where \(n\) is the total number of observations.,If the total number of observations is an , number, the formula gives a whole number and the value of this observation is the median.,Here, there are 7 total observations, so the median is the 4th value: ,\( \displaystyle \frac{7 + 1}{2} = \frac{8}{2} = 4 \),The 4th value in the ordered list is ,, so that is the median.,If the total number of observations is an , number, the formula gives a decimal number between two observations.,Here, there are 8 total observations, so the median is between the 4th and 5th values:, \( \displaystyle \frac{8 + 1}{2} = \frac{9}{2} = 4.5 \),The 4th and 5th values in the ordered list is , and ,, so the median is the , of these two values. That is, the sum of those two values divided by 2:,\( \displaystyle \frac{40+42}{2} = \frac{82}{2} = \underline{41} \),The median can easily be found with many programming languages.,Using software and programming to calculate statistics is more common for bigger sets of data, as finding it manually becomes difficult.",,,
Statistics - Mean,,"Mean,Calculating the Mean,Calculation with Programming,Statistics Symbol Reference","Example,Example","The mean is a type of average value, which describes where center of the data is located.,The mean is usually referred to as 'the average'.,The mean is the sum of all the values in the data divided by the total number of values in the data.,The mean is calculated for numerical variables. A variable is something in the data that can vary, like:,You can calculate the mean for both ,.,The formulas are the same and uses different symbols to refer to the population mean (\(\mu\)) and sample mean (\(\bar{x}\)).,Calculating the , (\(\mu\)) is done with this formula:,\(\displaystyle  \mu = \frac{\sum x_{i}}{n}\),Calculating the , (\(\bar{x}\)) is done with this formula:,\(\displaystyle \bar{x} = \frac{\sum x_{i}}{n}\),The bottom part of the fraction (\(n\)) is the total number of observations.,\(\sum \) is the symbol for adding together a list of numbers.,\(x_{i}\) is the list of values in the data: \(x_{1}, x_{2}, x_{3}, \ldots \),The top part of the fraction (\(\sum x_{i}\)) is the sum of \(x_{1}, x_{2}, x_{3}, \ldots \) added together.,So, if a sample has 4 observations with values: 4, 11, 7, 14 the calculation is:,\(\displaystyle \bar{x} = \frac{4 + 11 + 7 + 14}{4} = \frac{36}{4} = \underline{9} \),The mean can easily be calculated with many programming languages.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating by hand becomes difficult.","Age,Height,Income",,
Statistics - Box Plots,,Box Plots,,"A box plot is a graph used to show key features of quantitative data.,A box plot is a good way to show many important features of quantitative (numerical) data.,It shows the median of the data. This is the middle value of the data and one type of an average value.,It also shows the range and the quartiles of the data. This tells us something about how spread out the data is.,Here is a box plot of the age of all the Nobel Prize winners up to the year 2020:,The , is the red line through the middle of the 'box'. We can see that this is just above the number 60 on the number line below. So the middle value of age is 60 years.,The left side of the box is the 1st ,. This is the value that separates the first ,, or 25% of the data, from the rest. Here, this is 51 years.,The right side of the box is the 3rd ,. This is the value that separates the first three ,, or 75% of the data, from the rest. Here, this is 69 years.,The distance between the sides of the box is called the ,. This tells us where the 'middle half' of the values are. Here, half of the winners were between 51 and 69 years.,The ends of the lines from the box at the left and the right are the minimum and maximum values in the data. The distance between these is called the ,.,The youngest winner was 17 years old, and the oldest was 97 years old. So the range of the age of winners was 80 years.",,,
Statistics - Hypothesis Testing a Mean (Left Tailed),,"Hypothesis Testing a Mean,1. Checking the Conditions,2. Defining the Claims,3. Deciding the Significance Level,4. Calculating the Test Statistic,5. Concluding,Calculating a P-Value for a Hypothesis Test with Programming,Left-Tailed and Two-Tailed Tests","Example,Example,Example,Example,Example,Example,Example,Example","A population , is an average of value a population.,Hypothesis tests are used to check a claim about the size of that population mean.,The following steps are used for a hypothesis test:,For example:,And we want to check the claim:,By taking a sample of 30 randomly selected Nobel Prize winners we could find that:,From this sample data we check the claim with the steps below.,The conditions for calculating a confidence interval for a proportion are:,A moderately large sample size, like 30, is typically large enough.,In the example, the sample size was 30 and it was randomly selected, so the conditions are fulfilled.,We need to define a , (\(H_{0}\)) and an , (\(H_{1}\)) based on the claim we are checking.,The claim was:,In this case, the , is the mean age of Nobel Prize winners when they received the prize (\(\mu\)).,The null and alternative hypothesis are then:,Which can be  expressed with symbols as:,This is a ', tailed' test, because the alternative hypothesis claims that the proportion is , than in the null hypothesis.,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in a hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,The formula for the test statistic (TS) of a population mean is:,\(\displaystyle \frac{\bar{x} - \mu}{s} \cdot \sqrt{n} \),\(\bar{x}-\mu\) is the , between the , mean (\(\bar{x}\)) and the claimed , mean (\(\mu\)).,\(s\) is the ,.,\(n\) is the sample size.,In our example:,So the test statistic (TS) is then:,\(\displaystyle \frac{62.1-60}{13.46} \cdot \sqrt{30} = \frac{2.1}{13.46} \cdot \sqrt{30}  \approx 0.156 \cdot 5.477 = \underline{0.855}\),You can also calculate the test statistic using programming language functions:,There are two main approaches for making the conclusion of a hypothesis test:,For the critical value approach we need to find the , (CV) of the significance level (\(\alpha\)).,For a population mean test, the critical value (CV) is a , from a ,.,This critical T-value (CV) defines the , for the test.,The rejection region is an area of probability in the tails of the standard normal distribution.,Because the claim is that the population mean is , than 60, the rejection region is in the left tail:,The size of the rejection region is decided by the significance level (\(\alpha\)).
,The student's t-distribution is adjusted for the uncertainty from smaller samples.,This adjustment is called degrees of freedom (df), which is the sample size \((n) - 1\),In this case the degrees of freedom (df) is: \(30 - 1 = \underline{29} \),Choosing a significance level (\(\alpha\)) of 0.05, or 5%, we can find the critical T-value from a ,, or with a programming language function:,Using either method we can find that the critical T-Value is \(\approx \underline{-1.699}\),For a , tailed test we need to check if the test statistic (TS) is , than the critical value (CV).,If the test statistic is smaller the critical value, the test statistic is in the ,.,When the test statistic is in the rejection region, we , the null hypothesis (\(H_{0}\)).,Here, the test statistic (TS) was \(\approx \underline{0.855}\) and the critical value was \(\approx \underline{-1.699}\),Here is an illustration of this test in a graph:,Since the test statistic was , than the critical value we , the null hypothesis.,This means that the sample data does not support the alternative hypothesis.,And we can summarize the conclusion stating:,For the P-value approach we need to find the , of the test statistic (TS).,If the P-value is , than the significance level (\(\alpha\)), we , the null hypothesis (\(H_{0}\)).,The test statistic was found to be \( \approx \underline{0.855} \),For a population proportion test, the test statistic is a T-Value from a ,.,Because this is a , tailed test, we need to find the P-value of a t-value , than 0.855.,The student's t-distribution is adjusted according to degrees of freedom (df), which is the sample size \((30) - 1 = \underline{29}\),We can find the P-value using a ,, or with a programming language function:,Using either method we can find that the P-value is \(\approx \underline{0.800}\),This tells us that the significance level (\(\alpha\)) would need to be smaller 0.80, or 80%, to , the null hypothesis.,Here is an illustration of this test in a graph:,This P-value is far , than any of the common significance levels (10%, 5%, 1%).,So the null hypothesis is , at all of these significance levels.,And we can summarize the conclusion stating:,Many programming languages can calculate the P-value to decide outcome of a hypothesis test.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.,The P-value calculated here will tell us the , where the null-hypothesis can be rejected.,This was an example of a , tailed test, where the alternative hypothesis claimed that parameter is , than the null hypothesis claim.,You can check out an equivalent step-by-step guide for other types here:",": Nobel Prize winners,: Age when they received the prize.,The sample is ,And either:,The population data is normally distributed,Sample size is large enough,\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%),The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the P-value of the test statistic and with the significance level.",,
Statistics - Hypothesis Testing a Mean (Two Tailed),,"Hypothesis Testing a Mean,1. Checking the Conditions,2. Defining the Claims,3. Deciding the Significance Level,4. Calculating the Test Statistic,5. Concluding,Calculating a P-Value for a Hypothesis Test with Programming,Left-Tailed and Two-Tailed Tests","Example,Example,Example,Example,Example,Example,Example,Example","A population , is an average of value a population.,Hypothesis tests are used to check a claim about the size of that population mean.,The following steps are used for a hypothesis test:,For example:,And we want to check the claim:,By taking a sample of 30 randomly selected Nobel Prize winners we could find that:,From this sample data we check the claim with the steps below.,The conditions for calculating a confidence interval for a proportion are:,A moderately large sample size, like 30, is typically large enough.,In the example, the sample size was 30 and it was randomly selected, so the conditions are fulfilled.,We need to define a , (\(H_{0}\)) and an , (\(H_{1}\)) based on the claim we are checking.,The claim was:,In this case, the , is the mean age of Nobel Prize winners when they received the prize (\(\mu\)).,The null and alternative hypothesis are then:,Which can be  expressed with symbols as:,This is a ',' test, because the alternative hypothesis claims that the proportion is , from the null hypothesis.,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in a hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,The formula for the test statistic (TS) of a population mean is:,\(\displaystyle \frac{\bar{x} - \mu}{s} \cdot \sqrt{n} \),\(\bar{x}-\mu\) is the , between the , mean (\(\bar{x}\)) and the claimed , mean (\(\mu\)).,\(s\) is the ,.,\(n\) is the sample size.,In our example:,So the test statistic (TS) is then:,\(\displaystyle \frac{62.1-60}{13.46} \cdot \sqrt{30} = \frac{2.1}{13.46} \cdot \sqrt{30}  \approx 0.156 \cdot 5.477 = \underline{0.855}\),You can also calculate the test statistic using programming language functions:,There are two main approaches for making the conclusion of a hypothesis test:,For the critical value approach we need to find the , (CV) of the significance level (\(\alpha\)).,For a population mean test, the critical value (CV) is a , from a ,.,This critical T-value (CV) defines the , for the test.,The rejection region is an area of probability in the tails of the standard normal distribution.,Because the claim is that the population proportion is , from 60, the rejection region is split into both the left and right tail:,The size of the rejection region is decided by the significance level (\(\alpha\)).
,The student's t-distribution is adjusted for the uncertainty from smaller samples.,This adjustment is called degrees of freedom (df), which is the sample size \((n) - 1\),In this case the degrees of freedom (df) is: \(30 - 1 = \underline{29} \),Choosing a significance level (\(\alpha\)) of 0.05, or 5%, we can find the critical T-value from a ,, or with a programming language function:,Using either method we can find that the critical T-Value is \(\approx \underline{-2.045}\),For a , test we need to check if the test statistic (TS) is , than the negative critical value (-CV), , than the positive critical value (CV).,If the test statistic is smaller than the , critical value, the test statistic is in the ,.,If the test statistic is bigger than the , critical value, the test statistic is in the ,.,When the test statistic is in the rejection region, we , the null hypothesis (\(H_{0}\)).,Here, the test statistic (TS) was \(\approx \underline{0.855}\) and the critical value was \(\approx \underline{-2.045}\),Here is an illustration of this test in a graph:,Since the test statistic is , the critical values we , the null hypothesis.,This means that the sample data does not support the alternative hypothesis.,And we can summarize the conclusion stating:,For the P-value approach we need to find the , of the test statistic (TS).,If the P-value is , than the significance level (\(\alpha\)), we , the null hypothesis (\(H_{0}\)).,The test statistic was found to be \( \approx \underline{0.855} \),For a population proportion test, the test statistic is a T-Value from a ,.,Because this is a , test, we need to find the P-value of a T-value , than 0.855 and ,.,The student's t-distribution is adjusted according to degrees of freedom (df), which is the sample size \((30) - 1 = \underline{29}\),We can find the P-value using a ,, or with a programming language function:,Using either method we can find that the P-value is \(\approx \underline{0.3996}\),This tells us that the significance level (\(\alpha\)) would need to be smaller 0.3996, or 39.96%, to , the null hypothesis.,Here is an illustration of this test in a graph:,This P-value is , than any of the common significance levels (10%, 5%, 1%).,So the null hypothesis is , at all of these significance levels.,And we can summarize the conclusion stating:,Many programming languages can calculate the P-value to decide outcome of a hypothesis test.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.,The P-value calculated here will tell us the , where the null-hypothesis can be rejected.,This was an example of a , tailed test, where the alternative hypothesis claimed that parameter is , than the null hypothesis claim.,You can check out an equivalent step-by-step guide for other types here:",": Nobel Prize winners,: Age when they received the prize.,The sample is ,And either:,The population data is normally distributed,Sample size is large enough,\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%),The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the P-value of the test statistic and with the significance level.",,
Statistics - Hypothesis Testing a Proportion (Left Tailed),,"Hypothesis Testing a Proportion,1. Checking the Conditions,2. Defining the Claims,3. Deciding the Significance Level,4. Calculating the Test Statistic,5. Concluding,Calculating a P-Value for a Hypothesis Test with Programming,Left-Tailed and Two-Tailed Tests","Example,Example,Example,Example,Example,Example,Example,Example","A population proportion is the share of a population that belongs to a particular ,.,Hypothesis tests are used to check a claim about the size of that population proportion.,The following steps are used for a hypothesis test:,For example:,And we want to check the claim:,By taking a sample of 40 randomly selected Nobel Prize winners we could find that:,The , proportion is then: \(\displaystyle \frac{10}{40} = 0.25\), or 25%.,From this sample data we check the claim with the steps below.,The conditions for calculating a confidence interval for a proportion are:,In our example, we randomly selected 10 people that were born in the US.,The rest were not born in the US, so there are 30 in the other category.,The conditions are fulfilled in this case.,We need to define a , (\(H_{0}\)) and an , (\(H_{1}\)) based on the claim we are checking.,The claim was:,In this case, the , is the proportion of Nobel Prize winners born in the US (\(p\)).,The null and alternative hypothesis are then:,Which can be  expressed with symbols as:,This is a ', tailed' test, because the alternative hypothesis claims that the proportion is , than in the null hypothesis.,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in a hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,The formula for the test statistic (TS) of a population proportion is:,\(\displaystyle \frac{\hat{p} - p}{\sqrt{p(1-p)}} \cdot \sqrt{n} \),\(\hat{p}-p\) is the , between the , proportion (\(\hat{p}\)) and the claimed , proportion (\(p\)).,\(n\) is the sample size.,In our example:,So the test statistic (TS) is then:,\(\displaystyle \frac{0.25-0.45}{\sqrt{0.45(1-0.45)}} \cdot \sqrt{40} = \frac{-0.2}{\sqrt{0.45(0.55)}} \cdot \sqrt{40} = \frac{-0.2}{\sqrt{0.2475}} \cdot \sqrt{40} \approx \frac{-0.2}{0.498} \cdot 6.325 = \underline{-2.543}\),You can also calculate the test statistic using programming language functions:,There are two main approaches for making the conclusion of a hypothesis test:,For the critical value approach we need to find the , (CV) of the significance level (\(\alpha\)).,For a population proportion test, the critical value (CV) is a , from a ,.,This critical Z-value (CV) defines the , for the test.,The rejection region is an area of probability in the tails of the standard normal distribution.,Because the claim is that the population proportion is , than 45%, the rejection region is in the left tail:,The size of the rejection region is decided by the significance level (\(\alpha\)).
,Choosing a significance level (\(\alpha\)) of 0.01, or 1%, we can find the critical Z-value from a ,, or with a programming language function:,Using either method we can find that the critical Z-value is \(\approx \underline{-2.3264}\),For a , tailed test we need to check if the test statistic (TS) is , than the critical value (CV).,If the test statistic is smaller than the critical value, the test statistic is in the ,.,When the test statistic is in the rejection region, we , the null hypothesis (\(H_{0}\)).,Here, the test statistic (TS) was \(\approx \underline{-2.543}\) and the critical value was \(\approx \underline{-2.3264}\),Here is an illustration of this test in a graph:,Since the test statistic was , than the critical value we , the null hypothesis.,This means that the sample data supports the alternative hypothesis.,And we can summarize the conclusion stating:,For the P-value approach we need to find the , of the test statistic (TS).,If the P-value is , than the significance level (\(\alpha\)), we , the null hypothesis (\(H_{0}\)).,The test statistic was found to be \( \approx \underline{-2.543} \),For a population proportion test, the test statistic is a Z-Value from a ,.,Because this is a , tailed test, we need to find the P-value of a Z-value , than -2.543.,We can find the P-value using a ,, or with a programming language function:,Using either method we can find that the P-value is \(\approx \underline{0.0055}\),This tells us that the significance level (\(\alpha\)) would need to be bigger than 0.0055, or 0.55%, to , the null hypothesis.,Here is an illustration of this test in a graph:,This P-value is , than any of the common significance levels (10%, 5%, 1%).,So the null hypothesis is , at all of these significance levels.,And we can summarize the conclusion stating:,Many programming languages can calculate the P-value to decide outcome of a hypothesis test.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.,The P-value calculated here will tell us the , where the null-hypothesis can be rejected.,This was an example of a , tailed test, where the alternative hypothesis claimed that parameter is , than the null hypothesis claim.,You can check out an equivalent step-by-step guide for other types here:",": Nobel Prize winners,: Born in the United States of America,The sample is ,There is only two options:,Being in the category,Not being in the category,The sample needs at least:,5 members in the category,5 members not in the category,\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%),The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the P-value of the test statistic and with the significance level.",,
Statistics - Hypothesis Testing a Proportion (Two Tailed),,"Hypothesis Testing a Proportion,1. Checking the Conditions,2. Defining the Claims,3. Deciding the Significance Level,4. Calculating the Test Statistic,5. Concluding,Calculating a P-Value for a Hypothesis Test with Programming,Left-Tailed and Two-Tailed Tests","Example,Example,Example,Example,Example,Example,Example,Example","A population proportion is the share of a population that belongs to a particular ,.,Hypothesis tests are used to check a claim about the size of that population proportion.,The following steps are used for a hypothesis test:,For example:,And we want to check the claim:,By taking a sample of 100 randomly selected Nobel Prize winners we could find that:,The , proportion is then: \(\displaystyle \frac{10}{100} = 0.1\), or 10%.,From this sample data we check the claim with the steps below.,The conditions for calculating a confidence interval for a proportion are:,In our example, we randomly selected 10 people that were women.,The rest were not women, so there are 90 in the other category.,The conditions are fulfilled in this case.,We need to define a , (\(H_{0}\)) and an , (\(H_{1}\)) based on the claim we are checking.,The claim was:,In this case, the , is the proportion of Nobel Prize winners that aee women (\(p\)).,The null and alternative hypothesis are then:,Which can be  expressed with symbols as:,This is a ',' test, because the alternative hypothesis claims that the proportion is , (larger or smaller) than in the null hypothesis.,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in a hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,The formula for the test statistic (TS) of a population proportion is:,\(\displaystyle \frac{\hat{p} - p}{\sqrt{p(1-p)}} \cdot \sqrt{n} \),\(\hat{p}-p\) is the , between the , proportion (\(\hat{p}\)) and the claimed , proportion (\(p\)).,\(n\) is the sample size.,In our example:,So the test statistic (TS) is then:,\(\displaystyle \frac{0.1-0.5}{\sqrt{0.5(1-0.5)}} \cdot \sqrt{100} = \frac{-0.4}{\sqrt{0.5(0.5)}} \cdot \sqrt{100} = \frac{-0.4}{\sqrt{0.25}} \cdot \sqrt{100} = \frac{-0.4}{0.5} \cdot 10 = \underline{-8}\),You can also calculate the test statistic using programming language functions:,There are two main approaches for making the conclusion of a hypothesis test:,For the critical value approach we need to find the , (CV) of the significance level (\(\alpha\)).,For a population proportion test, the critical value (CV) is a , from a ,.,This critical Z-value (CV) defines the , for the test.,The rejection region is an area of probability in the tails of the standard normal distribution.,Because the claim is that the population proportion is , from 50%, the rejection region is split into both the left and right tail:,The size of the rejection region is decided by the significance level (\(\alpha\)).
,Choosing a significance level (\(\alpha\)) of 0.01, or 1%, we can find the critical Z-value from a ,, or with a programming language function:,Using either method we can find that the critical Z-value in the left tail is \(\approx \underline{-2.5758}\),Since a normal distribution i symmetric, we know that the critical Z-value in the right tail will be the same number, only positive: \(\underline{2.5758}\),For a , test we need to check if the test statistic (TS) is , than the negative critical value (-CV), , than the positive critical value (CV).,If the test statistic is smaller than the , critical value, the test statistic is in the ,.,If the test statistic is bigger than the , critical value, the test statistic is in the ,.,When the test statistic is in the rejection region, we , the null hypothesis (\(H_{0}\)).,Here, the test statistic (TS) was \(\approx \underline{-8}\) and the critical value was \(\approx \underline{-2.5758}\),Here is an illustration of this test in a graph:,Since the test statistic was , than the negative critical value we , the null hypothesis.,This means that the sample data supports the alternative hypothesis.,And we can summarize the conclusion stating:,For the P-value approach we need to find the , of the test statistic (TS).,If the P-value is , than the significance level (\(\alpha\)), we , the null hypothesis (\(H_{0}\)).,The test statistic was found to be \( \approx \underline{-8} \),For a population proportion test, the test statistic is a Z-Value from a ,.,Because this is a , test, we need to find the P-value of a Z-value , than -8 and ,.,We can find the P-value using a ,, or with a programming language function:,Using either method we can find that the P-value is \(\approx \underline{1.25 \cdot 10^{-15}}\) or \(0.00000000000000125\),This tells us that the significance level (\(\alpha\)) would need to be bigger than 0.000000000000125%, to , the null hypothesis.,Here is an illustration of this test in a graph:,This P-value is , than any of the common significance levels (10%, 5%, 1%).,So the null hypothesis is , at all of these significance levels.,And we can summarize the conclusion stating:,Many programming languages can calculate the P-value to decide outcome of a hypothesis test.,Using software and programming to calculate statistics is more common for bigger sets of data, as calculating manually becomes difficult.,The P-value calculated here will tell us the , where the null-hypothesis can be rejected.,This was an example of a , tailed test, where the alternative hypothesis claimed that parameter is , from the null hypothesis claim.,You can check out an equivalent step-by-step guide for other types here:",": Nobel Prize winners,: Women,The sample is ,There is only two options:,Being in the category,Not being in the category,The sample needs at least:,5 members in the category,5 members not in the category,\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%),The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the P-value of the test statistic and with the significance level.",,
Statistics - Standard Normal Distribution,,"Standard Normal Distribution,Z-Values,Finding the P-value of a Z-Value,Finding the P-Value Between Z-Values,Finding the Z-value of a P-Value","Example,Example,Example,Example","The standard normal distribution is a , where the mean is 0 and the standard deviation is 1.,Normally distributed data can be transformed into a standard normal distribution.,Standardizing normally distributed data makes it easier to compare different sets of data.,The standard normal distribution is used for:,Here is a graph of the standard normal distribution with probability values (p-values) between the standard deviations:,Standardizing makes it easier to calculate probabilities.,The functions for calculating probabilities are complex and difficult to calculate by hand.,Typically, probabilities are found by looking up tables of pre-calculated values, or by using software and programming.,The standard normal distribution is also called the 'Z-distribution' and the values are called 'Z-values' (or Z-scores).,Z-values express how many standard deviations from the mean a value is.,The formula for calculating a Z-value is:,\(\displaystyle Z = \frac{x-\mu}{\sigma}\),\(x\) is the value we are standardizing, \(\mu\) is the mean, and \(\sigma\) is the standard deviation.,For example, if we know that:,Bob is 30 cm taller than the average person in Germany.,30 cm is 3 times 10 cm. So Bob's height is 3 standard deviations larger than mean height in Germany.,Using the formula:,\(\displaystyle Z = \frac{x-\mu}{\sigma} = \frac{200-170}{10} = \frac{30}{10} = \underline{3} \),The Z-value of Bob's height (200 cm) is 3.,Using a , or programming we can calculate how many people Germany are shorter than Bob and how many are taller.,Using either method we can find that the probability is \(\approx 0.9987\), or \( 99.87\% \),Which means that Bob is taller than 99.87% of the people in Germany.,Here is a graph of the standard normal distribution and a Z-value of 3 to visualize the probability:,These methods find the p-value up to the particular z-value we have.,To find the p-value above the z-value we can calculate 1 minus the probability.,So in Bob's example, we can calculate 1 - 0.9987 = 0.0013, or 0.13%.,Which means that only 0.13% of Germans are taller than Bob.,If we instead want to know how many people are between 155 cm and 165 cm in Germany using the same example:,Now we need to calculate Z-values for both 155 cm and 165 cm:,\(\displaystyle Z = \frac{x-\mu}{\sigma} = \frac{155-170}{10} = \frac{-15}{10} = \underline{-1.5} \),The Z-value of 155 cm is -1.5,\(\displaystyle Z = \frac{x-\mu}{\sigma} = \frac{165-170}{10} = \frac{-5}{10} = \underline{-0.5} \),The Z-value of 165 cm is -0.5,Using the , or programming we can find that the p-value for the two z-values:,Subtract 6.68% from 30.85% to find the probability of getting a z-value between them.,30.85% - 6.68% = ,Here is a set of graphs illustrating the process:,You can also use p-values (probability) to find z-values.,For example:,The p-value is 0.9, or 90%.,Using a , or programming we can calculate the z-value:,Using either method we can find that the Z-value is \(\approx 1.281\),Meaning that a person that is 1.281 standard deviations taller than the mean height of Germans is taller than 90% of Germans.,We then use the formula to calculate the height (\(x\)) based on a mean (\(\mu\)) of 170 cm and standard deviation (\(\sigma\)) of 10 cm:,\(\displaystyle Z  = \frac{x-\mu}{\sigma} \),\(\displaystyle  1.281 = \frac{x-170}{10} \),\(1.281 \cdot 10 = x-170 \),\(12.81 = x - 170 \),\(12.81 + 170 = x \),\(\underline{182.81} = x \),So we can conclude that:","Calculating confidence intervals,Hypothesis tests,The probability of a z-value smaller than -0.5 (shorter than 165 cm) is 30.85%,The probability of a z-value smaller than -1.5 (shorter than 155 cm) is 6.68%",,
Statistics - Hypothesis Testing,,"Hypothesis Testing,The Null and Alternative Hypothesis,The Significance Level,The Test Statistic,The Critical Value and P-Value Approach,Steps for a Hypothesis Test",,"Hypothesis testing is a formal way of checking if a hypothesis about a , is true or not.,A , is a claim about a population ,.,A , is a formal procedure to check if a hypothesis is true or not.,Examples of claims that can be checked:,Hypothesis testing is based on making two different claims about a population parameter.,The , hypothesis (\(H_{0} \)) and the , hypothesis (\(H_{1}\)) are the claims.,The two claims needs to be ,, meaning only one of them can be true.,The alternative hypothesis is typically what we are trying to prove.,For example, we want to check the following claim:,In this case, the , is the average height of people in Denmark (\(\mu\)).,The null and alternative hypothesis would be:,The claims are often expressed with symbols like this:,If the data supports the alternative hypothesis, we , the null hypothesis and , the alternative hypothesis.,If the data does , support the alternative hypothesis, we , the null hypothesis.,The significance level (\(\alpha\)) is the , we accept when rejecting the null hypothesis in the hypothesis test.,The significance level is a percentage probability of accidentally making the wrong conclusion.,Typical significance levels are:,A lower significance level means that the evidence in the data needs to be stronger to reject the null hypothesis.,There is no ""correct"" significance level  - it only states the uncertainty of the conclusion.,The test statistic is used to decide the outcome of the hypothesis test.,The test statistic is a , value calculated from the sample.,Standardization means converting a statistic to a well known ,.,The type of probability distribution depends on the type of test.,Common examples are:,There are two main approaches used for hypothesis tests:,The critical value approach checks if the test statistic is in the ,.,The rejection region is an area of probability in the tails of the distribution.,The size of the rejection region is decided by the significance level (\(\alpha\)).,The value that separates the rejection region from the rest is called the ,.,Here is a graphical illustration:,If the test statistic is , this rejection region, the null hypothesis is ,.,For example, if the test statistic is 2.3 and the critical value is 2 for a significance level (\(\alpha = 0.05\)):,The p-value approach checks if the p-value of the test statistic is , than the significance level (\(\alpha\)).,The p-value of the test statistic is the area of probability in the tails of the distribution from the value of the test statistic.,Here is a graphical illustration:,If the p-value is , than the significance level, the null hypothesis is ,.,The p-value directly tells us the , where we can reject the null hypothesis.,For example, if the p-value is 0.03:,The following steps are used for a hypothesis test:,One , is that the sample is , from the population.,The other conditions depends on what type of parameter you are testing the hypothesis for.,Common parameters to test hypotheses are:,You will learn the steps for both types in the following pages.","\(\alpha = 0.1\) (10%),\(\alpha = 0.05\) (5%),\(\alpha = 0.01\) (1%), (Z): used for , (T): used for ,The , approach compares the test statistic with the critical value of the significance level.,The , approach compares the p-value of the test statistic and with the significance level.,Proportions (for qualitative data),Mean values (for numerical data)",,
